Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,122,114,433,393,46,90,14,3,9,37,15,5,33,88,0.229,0.286,0.349,0.635,137,6,0,3,4,0,3,0.27,100,79,64
Season Totals,Last 7 days,6,6,19,19,2,3,0,0,0,2,1,0,0,6,0.158,0.158,0.158,0.316,3,0,0,0,0,0,0,0.231,1,-6,3
Season Totals,Last 14 days,14,13,51,48,7,12,2,0,0,5,3,1,2,12,0.25,0.275,0.292,0.566,14,1,0,0,1,0,1,0.324,80,62,10
Season Totals,Last 28 days,23,21,77,71,9,16,3,0,2,11,3,1,3,18,0.225,0.247,0.352,0.599,25,1,0,0,3,0,1,0.259,87,63,11
Season Totals,Last 365 days,156,147,560,506,61,123,21,3,12,48,18,6,45,110,0.243,0.302,0.368,0.67,186,7,0,4,5,0,3,0.285,111,,87
Platoon Splits,vs RHP,117,,342,314,35,73,12,3,8,32,14,4,23,70,0.233,0.282,0.366,0.648,115,4,0,1,4,0,2,0.271,104,82,50
Platoon Splits,vs LHP,53,,91,79,11,17,2,0,1,5,1,1,10,18,0.215,0.303,0.279,0.582,22,2,0,2,0,0,1,0.267,86,65,14
Platoon Splits,vs RHP as LHB,117,,342,314,,73,12,3,8,32,0,0,23,70,0.233,0.282,0.366,0.648,115,4,0,1,4,0,2,0.271,104,76,50
Platoon Splits,vs LHP as RHB,53,,91,79,,17,2,0,1,5,0,0,10,18,0.215,0.303,0.279,0.582,22,2,0,2,0,0,1,0.267,86,61,14
Platoon Splits,vs RH Starter,93,92,344,315,40,77,13,3,6,29,13,4,25,66,0.244,0.297,0.362,0.659,114,5,0,1,3,0,2,0.289,108,86,55
Platoon Splits,vs LH Starter,29,22,89,78,6,13,1,0,3,8,2,1,8,22,0.167,0.241,0.295,0.536,23,1,0,2,1,0,1,0.185,69,50,9
Home or Away,Home,62,58,210,192,18,43,5,3,5,17,4,5,12,43,0.224,0.266,0.359,0.625,69,3,0,3,3,0,1,0.259,96,72,30
Home or Away,Away,60,56,223,201,28,47,9,0,4,20,11,0,21,45,0.234,0.305,0.338,0.643,68,3,0,0,1,0,2,0.281,104,85,34
First or Second Half,1st Half,91,87,333,302,35,69,11,2,6,24,11,3,29,65,0.229,0.295,0.338,0.633,102,5,0,1,1,0,2,0.272,100,80,50
First or Second Half,2nd Half,31,27,100,91,11,21,3,1,3,13,4,2,4,23,0.231,0.255,0.385,0.64,35,1,0,2,3,0,1,0.265,100,75,14
Months,April/March,28,27,101,93,7,21,5,1,1,4,2,2,7,18,0.226,0.28,0.333,0.613,31,1,0,1,0,0,0,0.27,93,76,14
Months,May,26,26,103,92,17,25,4,1,3,8,3,0,11,17,0.272,0.35,0.435,0.784,40,1,0,0,0,0,1,0.306,147,126,17
Months,June,25,22,83,75,6,11,0,0,1,6,5,0,8,20,0.147,0.229,0.187,0.416,14,2,0,0,0,0,1,0.185,34,19,10
Months,July,24,22,82,75,7,18,3,1,2,9,2,2,4,19,0.24,0.275,0.387,0.662,29,1,0,2,1,0,0,0.291,107,80,12
Months,August,19,17,64,58,9,15,2,0,2,10,3,1,3,14,0.259,0.281,0.397,0.678,23,1,0,0,3,0,1,0.289,112,87,11
Game Outcome for Team,in Wins,57,55,220,199,32,55,10,3,4,26,5,4,16,39,0.276,0.327,0.417,0.744,83,4,0,3,2,0,2,0.323,134,80,38
Game Outcome for Team,in Losses,65,59,213,194,14,35,4,0,5,11,10,1,17,49,0.18,0.244,0.278,0.523,54,2,0,0,2,0,1,0.211,65,78,26
Starter or Substitute,as Starter,114,114,423,386,45,89,14,3,8,34,14,5,32,86,0.231,0.287,0.345,0.632,133,6,0,2,3,0,3,0.275,99,78,64
Starter or Substitute,as Sub,8,0,10,7,1,1,0,0,1,3,1,0,1,2,0.143,0.222,0.571,0.794,4,0,0,1,1,0,0,0.0,141,134,0
Defensive Positions,as CF,119,,428,389,46,90,14,3,9,36,15,5,33,87,0.231,0.289,0.352,0.642,137,6,0,3,3,0,3,0.274,102,85,64
Defensive Positions,as DH,2,,3,2,,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,-100,-100,0
Defensive Positions,as PH,4,,4,3,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,-100,-100,0
Defensive Positions,as PH for DH,2,,2,1,,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,-100,-100,0
Leading Off Inning,Leadoff Inn.,66,,86,78,,16,4,0,1,1,,,7,19,0.205,0.271,0.295,0.566,23,0,0,1,0,0,1,0.259,79,64,11
Batting Order Positions,Batting 2nd,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,-100,-100,0
Batting Order Positions,Batting 3rd,2,0,2,2,1,1,0,0,1,2,0,0,0,1,0.5,0.5,2.0,2.5,4,0,0,0,0,0,0,,648,497,0
Batting Order Positions,Batting 5th,8,6,25,23,2,7,2,0,0,1,1,0,2,3,0.304,0.36,0.391,0.751,9,0,0,0,0,0,0,0.35,138,110,5
Batting Order Positions,Batting 6th,2,2,7,6,0,1,0,0,0,0,0,0,1,2,0.167,0.286,0.167,0.452,1,0,0,0,0,0,0,0.25,48,38,1
Batting Order Positions,Batting 7th,6,6,24,22,1,9,0,0,0,1,1,1,2,5,0.409,0.458,0.409,0.867,9,0,0,0,0,0,0,0.529,177,157,9
Batting Order Positions,Batting 8th,13,12,46,41,6,5,3,0,1,8,0,1,3,11,0.122,0.174,0.268,0.442,11,1,0,0,2,0,0,0.129,38,33,1
Batting Order Positions,Batting 9th,89,88,326,297,36,67,9,3,7,25,13,3,25,66,0.226,0.284,0.347,0.631,103,5,0,2,2,0,3,0.266,99,102,48
Swung or Took First Pitch of PA,Swung at 1st Pitch,98,,161,152,,39,6,2,4,15,,,6,31,0.257,0.285,0.401,0.686,61,2,0,3,0,0,2,0.299,115,96,27
Swung or Took First Pitch of PA,Took 1st Pitch,115,,272,241,,51,8,1,5,22,,,27,57,0.212,0.287,0.315,0.602,76,4,0,0,4,0,1,0.251,91,69,37
Count/Balls-Strikes,First Pitch,57,,63,60,11,17,2,1,1,6,3,2,0,0,0.283,0.283,0.4,0.683,24,1,0,3,0,0,1,0.271,114,54,13
Count/Balls-Strikes,1-0 Count,22,,24,24,2,7,0,0,1,1,1,0,0,0,0.292,0.292,0.417,0.708,10,1,0,0,0,0,0,0.261,122,58,6
Count/Balls-Strikes,2-0 Count,15,,17,16,2,5,1,0,0,3,0,0,0,0,0.313,0.294,0.375,0.669,6,0,0,0,1,0,0,0.294,110,46,4
Count/Balls-Strikes,3-0 Count,7,,7,2,,0,0,0,0,0,0,0,5,0,0.0,0.714,0.0,0.714,0,0,0,0,0,0,1,0.0,150,-24,0
Count/Balls-Strikes,0-1 Count,30,,37,37,2,16,5,0,1,5,1,2,0,0,0.432,0.432,0.649,1.081,24,1,0,0,0,0,0,0.417,237,157,10
Count/Balls-Strikes,1-1 Count,23,,26,26,3,10,1,0,0,2,3,0,0,0,0.385,0.385,0.423,0.808,11,1,0,0,0,0,0,0.385,156,99,9
Count/Balls-Strikes,2-1 Count,18,,19,19,3,4,1,0,0,0,0,0,0,0,0.211,0.211,0.263,0.474,5,1,0,0,0,0,0,0.211,49,7,3
Count/Balls-Strikes,3-1 Count,20,,21,10,1,2,0,0,0,0,0,0,11,0,0.2,0.619,0.2,0.819,2,0,0,0,0,0,0,0.2,174,20,2
Count/Balls-Strikes,0-2 Count,37,,39,39,2,2,0,0,0,0,2,1,0,21,0.051,0.051,0.051,0.103,2,0,0,0,0,0,1,0.111,-68,-45,2
Count/Balls-Strikes,1-2 Count,51,,63,62,2,6,2,0,0,3,3,0,0,32,0.097,0.095,0.129,0.224,8,0,0,0,1,0,0,0.194,-30,9,4
Count/Balls-Strikes,2-2 Count,53,,62,61,8,10,1,2,2,6,2,0,0,26,0.164,0.161,0.344,0.506,21,1,0,0,1,0,0,0.235,55,117,5
Count/Balls-Strikes,Full Count,49,,55,37,10,11,1,0,4,11,0,0,17,9,0.297,0.509,0.649,1.158,24,0,0,0,1,0,0,0.28,264,208,6
Count/Balls-Strikes,After 1-0,94,,159,137,,29,2,0,2,12,,,20,29,0.212,0.308,0.27,0.578,37,4,0,0,2,0,1,0.25,85,45,25
Count/Balls-Strikes,After 2-0,47,,60,46,,10,1,0,0,4,,,13,8,0.217,0.383,0.239,0.622,11,1,0,0,1,0,1,0.256,102,29,9
Count/Balls-Strikes,After 3-0,19,,20,10,,2,0,0,0,1,,,10,1,0.2,0.6,0.2,0.8,2,0,0,0,0,0,1,0.222,167,21,2
Count/Balls-Strikes,After 0-1,114,,211,196,,44,10,2,6,19,,,13,59,0.225,0.27,0.388,0.658,76,1,0,0,2,0,1,0.286,106,116,26
Count/Balls-Strikes,After 1-1,102,,164,145,,35,6,2,5,18,,,17,42,0.241,0.317,0.414,0.731,60,2,0,0,2,0,0,0.3,130,120,22
Count/Balls-Strikes,After 2-1,61,,80,66,,12,2,1,0,3,,,14,18,0.182,0.325,0.242,0.567,16,2,0,0,0,0,0,0.25,83,45,9
Count/Balls-Strikes,After 3-1,38,,42,25,,7,1,0,0,4,,,17,4,0.28,0.571,0.32,0.891,8,0,0,0,0,0,0,0.333,191,70,6
Count/Balls-Strikes,After 0-2,71,,85,81,,5,0,0,1,3,,,3,38,0.062,0.094,0.099,0.193,8,0,0,0,1,0,1,0.093,-39,-14,4
Count/Balls-Strikes,After 1-2,88,,127,115,,19,3,1,6,16,,,9,48,0.165,0.221,0.365,0.586,42,0,0,0,3,0,0,0.203,82,133,9
Count/Balls-Strikes,After 2-2,73,,96,83,,16,1,2,6,13,,,11,31,0.193,0.281,0.47,0.751,39,1,0,0,2,0,0,0.208,133,158,7
Count/Balls-Strikes,Zero Balls,93,,139,136,15,35,7,1,2,11,6,5,0,21,0.257,0.257,0.368,0.625,50,2,0,3,0,0,2,0.292,95,76,25
Count/Balls-Strikes,Zero Strikes,84,,111,102,15,29,3,1,2,10,4,2,5,0,0.284,0.315,0.392,0.707,40,2,0,3,1,0,2,0.267,123,49,23
Count/Balls-Strikes,Three Balls,68,,83,49,11,13,1,0,4,11,0,0,33,9,0.265,0.554,0.531,1.085,26,0,0,0,1,0,1,0.243,246,138,8
Count/Balls-Strikes,Two Strikes,115,,219,199,22,29,4,2,6,20,7,1,17,88,0.146,0.21,0.276,0.486,55,1,0,0,3,0,1,0.213,53,90,17
Count/Balls-Strikes,Batter Ahead,89,,143,108,18,29,3,0,5,15,1,0,33,9,0.269,0.434,0.435,0.869,47,2,0,0,2,0,1,0.25,176,82,21
Count/Balls-Strikes,Even Count,91,,151,147,22,37,4,3,3,14,8,2,0,26,0.252,0.25,0.381,0.631,56,3,0,3,1,0,1,0.286,97,82,27
Count/Balls-Strikes,Pitcher Ahead,91,,139,138,6,24,7,0,1,8,6,3,0,53,0.174,0.173,0.246,0.419,34,1,0,0,1,0,1,0.271,31,62,16
Number of Outs in Inning,0 outs,91,,132,120,12,30,4,0,2,9,2,3,8,31,0.25,0.292,0.333,0.626,40,1,0,2,2,0,1,0.315,98,75,24
Number of Outs in Inning,1 out,92,,151,138,15,31,6,0,2,9,5,1,10,29,0.225,0.273,0.312,0.585,43,5,0,1,2,0,0,0.266,85,64,23
Number of Outs in Inning,2 outs,93,,150,135,19,29,4,3,5,19,8,1,15,28,0.215,0.293,0.4,0.693,54,0,0,0,0,0,2,0.235,117,97,17
Bases Occupied,RISP,76,,110,96,35,22,4,0,2,27,3,0,9,22,0.229,0.284,0.333,0.618,32,2,0,1,4,0,2,0.263,95,66,16
