Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,128,128,571,527,78,132,26,7,11,47,23,5,36,127,0.251,0.303,0.389,0.692,205,7,4,2,1,1,4,0.31,100,94,88
Season Totals,Last 7 days,6,6,24,21,3,7,3,0,0,1,3,0,3,4,0.333,0.417,0.476,0.893,10,0,0,0,0,1,0,0.412,160,162,4
Season Totals,Last 14 days,13,13,55,48,4,9,4,0,0,2,3,0,6,17,0.188,0.291,0.271,0.562,13,0,1,0,0,1,0,0.29,66,62,5
Season Totals,Last 28 days,24,24,102,95,12,23,7,0,3,10,5,0,6,28,0.242,0.294,0.411,0.705,39,0,1,0,0,1,0,0.313,103,93,13
Season Totals,Last 365 days,161,160,706,651,91,155,34,7,15,56,27,5,46,166,0.238,0.293,0.381,0.674,248,8,5,2,1,1,5,0.297,95,,99
Platoon Splits,vs RHP,125,,412,380,62,96,21,5,9,39,16,2,25,91,0.253,0.305,0.405,0.71,154,3,4,1,1,0,3,0.31,105,99,61
Platoon Splits,vs LHP,74,,159,147,16,36,5,2,2,8,7,3,11,36,0.245,0.298,0.347,0.644,51,4,0,1,0,1,1,0.312,87,81,27
Platoon Splits,vs RHP as RHB,125,,412,380,,96,21,5,9,39,0,0,25,91,0.253,0.305,0.405,0.71,154,3,4,1,1,0,3,0.31,105,105,61
Platoon Splits,vs LHP as RHB,74,,159,147,,36,5,2,2,8,0,0,11,36,0.245,0.298,0.347,0.644,51,4,0,1,0,1,1,0.312,87,76,27
Platoon Splits,vs RH Starter,93,93,416,387,57,95,19,4,10,34,21,3,22,89,0.246,0.292,0.393,0.685,152,3,4,1,1,0,3,0.294,97,92,62
Platoon Splits,vs LH Starter,35,35,155,140,21,37,7,3,1,13,2,2,14,38,0.264,0.331,0.379,0.71,53,4,0,1,0,1,1,0.356,107,100,26
Home or Away,Home,63,63,272,251,33,66,16,2,6,27,11,4,17,57,0.263,0.315,0.414,0.729,104,3,2,1,0,1,2,0.319,110,101,42
Home or Away,Away,65,65,299,276,45,66,10,5,5,20,12,1,19,70,0.239,0.292,0.366,0.658,101,4,2,1,1,0,2,0.302,91,87,46
First or Second Half,1st Half,97,97,440,404,62,99,17,7,6,32,15,4,29,93,0.245,0.3,0.366,0.666,148,7,3,2,1,0,3,0.304,93,88,69
First or Second Half,2nd Half,31,31,131,123,16,33,9,0,5,15,8,1,7,34,0.268,0.313,0.463,0.776,57,0,1,0,0,1,1,0.333,122,112,19
Months,April/March,30,30,136,118,20,32,4,1,3,13,7,1,14,27,0.271,0.358,0.398,0.757,47,2,2,1,0,0,1,0.33,121,117,24
Months,May,28,28,128,116,19,34,5,3,3,11,4,2,9,27,0.293,0.347,0.466,0.812,54,1,1,1,1,0,0,0.356,134,133,23
Months,June,27,27,126,123,19,27,5,3,0,4,4,1,3,33,0.22,0.238,0.309,0.547,38,3,0,0,0,0,2,0.3,58,52,19
Months,July,24,24,102,98,12,23,6,0,3,11,4,1,4,18,0.235,0.265,0.388,0.653,38,1,0,0,0,0,1,0.26,87,77,14
