Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Batting Order Positions,Batting 5th,25,63.0,56,10.0,20,4,0,4,0,1,6,10,1.67,0.357,0.413,0.643,1.056,36.0,0.0,0.0,0,1,0,1,0.372,142,189,12
Batting Order Positions,Batting 6th,25,61.0,52,6.0,18,4,1,0,1,0,8,12,1.5,0.346,0.443,0.462,0.904,24.0,0.0,1.0,0,0,0,0,0.45,114,167,13
Batting Order Positions,Batting 7th,25,60.0,50,10.0,12,2,1,1,3,2,8,8,1.0,0.24,0.333,0.38,0.713,19.0,0.0,0.0,0,2,0,1,0.256,68,108,8
Batting Order Positions,Batting 8th,25,58.0,54,13.0,15,2,2,1,4,0,2,12,6.0,0.278,0.293,0.444,0.738,24.0,5.0,0.0,0,2,0,0,0.326,69,121,10
Batting Order Positions,Batting 9th,25,55.0,52,6.0,18,3,1,2,0,0,2,9,4.5,0.346,0.37,0.558,0.928,29.0,0.0,0.0,1,0,0,0,0.39,113,195,12
Batting Order Positions,"Bat1-2,non-P",25,154.0,146,18.0,45,12,0,4,6,2,3,22,7.33,0.308,0.32,0.473,0.793,69.0,0.0,1.0,1,3,0,0,0.333,82,110,29
Batting Order Positions,"Bat3-6,non-P",25,271.0,239,39.0,78,15,3,11,7,2,30,48,1.6,0.326,0.402,0.552,0.955,132.0,9.0,1.0,0,1,1,1,0.37,121,160,49
Batting Order Positions,"Bat7-9,non-P",25,173.0,156,29.0,45,7,4,4,7,2,12,29,2.42,0.289,0.331,0.462,0.793,72.0,5.0,0.0,1,4,0,1,0.323,83,140,30
Swung or Took First Pitch of PA,Swung at 1st Pitch,25,212.0,198,36.0,51,11,2,7,,,8,36,4.5,0.258,0.281,0.439,0.72,87.0,7.0,0.0,2,4,0,2,0.277,65,103,31
Swung or Took First Pitch of PA,Took 1st Pitch,25,386.0,343,49.0,117,23,5,12,,,37,63,1.7,0.341,0.404,0.542,0.946,186.0,7.0,2.0,0,4,1,0,0.386,119,163,77
Count/Balls-Strikes,First Pitch,25,87.0,83,16.0,29,7,0,4,,,0,0,,0.349,0.341,0.578,0.92,48.0,4.0,0.0,2,2,0,1,0.309,109,103,18
Count/Balls-Strikes,1-0 Count,22,38.0,36,12.0,20,6,1,4,,,0,0,,0.556,0.526,1.111,1.637,40.0,3.0,0.0,0,2,0,0,0.471,266,248,9
