Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,119,119,513,442,71,136,29,2,25,66,5,0,58,76,0.308,0.398,0.552,0.95,244,12,10,0,3,13,2,0.323,100,165,80
Season Totals,Last 7 days,5,5,21,17,1,6,1,0,0,2,0,0,3,1,0.353,0.476,0.412,0.888,7,1,1,0,0,0,0,0.375,94,162,5
Season Totals,Last 14 days,11,11,49,38,9,15,3,0,4,9,0,0,9,6,0.395,0.531,0.79,1.32,30,2,2,0,0,2,0,0.393,176,263,8
Season Totals,Last 28 days,23,23,101,84,13,27,5,0,5,12,0,0,15,11,0.321,0.436,0.56,0.995,47,3,2,0,0,4,1,0.324,111,172,17
Season Totals,Last 365 days,154,153,672,568,92,177,38,2,35,97,5,0,83,96,0.312,0.411,0.57,0.981,324,13,16,0,5,15,3,0.321,107,,102
Platoon Splits,vs RHP,114,,344,291,55,80,17,0,19,46,5,0,46,45,0.275,0.384,0.529,0.913,154,11,6,0,1,12,2,0.268,92,156,44
Platoon Splits,vs LHP,83,,169,151,16,56,12,2,6,20,0,0,12,31,0.371,0.426,0.596,1.022,90,1,4,0,2,1,0,0.431,115,183,36
Platoon Splits,vs RHP as LHB,114,,344,291,,80,17,0,19,46,0,0,46,45,0.275,0.384,0.529,0.913,154,11,6,0,1,12,2,0.268,92,147,44
Platoon Splits,vs LHP as LHB,83,,169,151,,56,12,2,6,20,0,0,12,31,0.371,0.426,0.596,1.022,90,1,4,0,2,1,0,0.431,115,202,36
Platoon Splits,vs RH Starter,85,85,361,309,53,97,17,1,20,50,4,0,43,48,0.314,0.41,0.57,0.98,176,8,8,0,1,7,2,0.318,106,174,59
Platoon Splits,vs LH Starter,34,34,152,133,18,39,12,1,5,16,1,0,15,28,0.293,0.368,0.511,0.88,68,4,2,0,2,6,0,0.333,85,145,21
Home or Away,Home,60,60,252,220,25,57,9,0,8,20,2,0,26,38,0.259,0.349,0.409,0.758,90,7,5,0,1,5,1,0.28,62,111,40
Home or Away,Away,59,59,261,222,46,79,20,2,17,46,3,0,32,38,0.356,0.444,0.694,1.138,154,5,5,0,2,8,1,0.367,137,220,40
First or Second Half,1st Half,91,91,393,341,56,101,21,1,19,52,5,0,41,60,0.296,0.382,0.531,0.913,181,9,8,0,3,9,1,0.309,92,156,60
First or Second Half,2nd Half,28,28,120,101,15,35,8,1,6,14,0,0,17,16,0.347,0.45,0.624,1.074,63,3,2,0,0,4,1,0.367,126,195,20
Months,April/March,29,29,129,114,18,30,3,0,7,18,0,0,11,19,0.263,0.333,0.474,0.807,54,2,2,0,2,1,1,0.256,70,129,20
Months,May,28,28,119,106,10,30,8,0,2,4,3,0,12,24,0.283,0.361,0.415,0.776,44,2,1,0,0,2,0,0.35,66,125,20
Months,June,23,23,100,86,20,30,8,1,7,19,1,0,11,10,0.349,0.43,0.709,1.139,61,4,2,0,1,3,0,0.329,137,212,14
Months,July,23,23,94,79,12,24,6,1,4,14,1,0,12,15,0.304,0.415,0.557,0.972,44,2,3,0,0,3,1,0.333,105,165,13
Months,August,16,16,71,57,11,22,4,0,5,11,0,0,12,8,0.386,0.507,0.719,1.226,41,2,2,0,0,4,0,0.386,158,237,13
Game Outcome for Team,in Wins,64,64,283,239,53,81,19,0,21,52,2,0,36,47,0.339,0.435,0.682,1.117,163,4,6,0,2,9,1,0.347,133,165,41
Game Outcome for Team,in Losses,55,55,230,203,18,55,10,2,4,14,3,0,22,29,0.271,0.352,0.399,0.751,81,8,4,0,1,4,1,0.298,61,156,39
Starter or Substitute,as Starter,119,119,513,442,71,136,29,2,25,66,5,0,58,76,0.308,0.398,0.552,0.95,244,12,10,0,3,13,2,0.323,100,165,80
Defensive Positions,as LF,40,,172,150,26,52,8,0,9,31,1,0,18,12,0.347,0.419,0.58,0.999,87,8,2,0,2,5,2,0.328,110,181,35
Defensive Positions,as DH,79,,341,292,45,84,21,2,16,35,4,0,40,64,0.288,0.387,0.538,0.925,157,4,8,0,1,8,0,0.319,95,146,45
Leading Off Inning,Leadoff Inn.,68,,93,82,,23,6,1,4,4,,,9,17,0.281,0.366,0.524,0.89,43,0,2,0,0,2,0,0.312,87,153,12
Batting Order Positions,Batting 2nd,28,28,123,109,17,32,4,0,5,15,0,0,11,14,0.294,0.374,0.468,0.842,51,3,3,0,0,1,1,0.3,79,122,23
Batting Order Positions,Batting 3rd,91,91,390,333,54,104,25,2,20,51,5,0,47,62,0.312,0.405,0.58,0.985,193,9,7,0,3,12,1,0.331,107,150,57
Swung or Took First Pitch of PA,Swung at 1st Pitch,99,,183,171,,49,10,1,7,24,,,6,31,0.287,0.322,0.48,0.802,82,4,4,0,2,0,1,0.311,68,127,31
Swung or Took First Pitch of PA,Took 1st Pitch,118,,330,271,,87,19,1,18,42,,,52,45,0.321,0.439,0.598,1.037,162,8,6,0,1,13,1,0.33,119,188,49
Count/Balls-Strikes,First Pitch,57,,77,75,19,29,5,1,4,12,1,0,0,0,0.387,0.377,0.64,1.017,48,1,0,0,2,0,0,0.343,111,124,19
Count/Balls-Strikes,1-0 Count,26,,32,30,7,10,3,0,4,8,1,0,0,0,0.333,0.375,0.833,1.208,25,2,2,0,0,0,0,0.231,145,155,3
Count/Balls-Strikes,2-0 Count,12,,12,12,4,4,0,0,2,2,0,0,0,0,0.333,0.333,0.833,1.167,10,0,0,0,0,0,0,0.2,135,131,2
Count/Balls-Strikes,3-0 Count,26,,29,2,1,1,0,0,1,4,0,0,26,0,0.5,0.966,2.0,2.966,4,0,1,0,0,13,0,0.0,505,227,0
Count/Balls-Strikes,0-1 Count,40,,45,44,9,19,6,0,3,6,0,0,0,0,0.432,0.444,0.773,1.217,34,1,1,0,0,0,1,0.39,152,185,10
