Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,96,81,307,281,33,57,10,2,9,35,4,2,22,98,0.203,0.261,0.349,0.61,98,2,1,1,2,1,2,0.273,100,71,36
Season Totals,Last 7 days,5,5,15,15,0,4,0,0,0,2,0,1,0,5,0.267,0.267,0.267,0.533,4,0,0,0,0,0,0,0.4,79,58,4
Season Totals,Last 14 days,9,9,29,28,1,6,0,0,1,3,0,1,1,8,0.214,0.241,0.321,0.563,9,0,0,0,0,0,0,0.263,84,58,5
Season Totals,Last 28 days,19,16,58,57,4,11,1,1,3,10,1,1,1,17,0.193,0.207,0.404,0.61,23,0,0,0,0,0,0,0.216,95,63,6
Season Totals,Last 365 days,122,102,398,355,51,80,16,2,16,53,8,2,37,113,0.225,0.3,0.417,0.717,148,3,2,1,3,2,2,0.28,134,,46
Platoon Splits,vs RHP,89,,240,219,26,46,7,2,7,26,4,2,18,78,0.21,0.271,0.356,0.627,78,2,1,0,2,1,1,0.287,106,76,30
Platoon Splits,vs LHP,43,,67,62,7,11,3,0,2,9,0,0,4,20,0.177,0.227,0.323,0.55,20,0,0,1,0,0,1,0.225,80,52,6
Platoon Splits,vs RHP as LHB,89,,240,219,,46,7,2,7,26,0,0,18,78,0.21,0.271,0.356,0.627,78,2,1,0,2,1,1,0.287,106,70,30
Platoon Splits,vs LHP as LHB,43,,67,62,,11,3,0,2,9,0,0,4,20,0.177,0.227,0.323,0.55,20,0,0,1,0,0,1,0.225,80,63,6
Platoon Splits,vs RH Starter,79,68,251,228,24,43,5,1,7,23,3,2,20,84,0.189,0.255,0.311,0.566,71,2,1,0,2,1,2,0.259,87,59,30
Platoon Splits,vs LH Starter,17,13,56,53,9,14,5,1,2,12,1,0,2,14,0.264,0.291,0.509,0.8,27,0,0,1,0,0,0,0.324,157,120,6
Home or Away,Home,43,35,131,118,18,22,4,1,5,21,3,1,11,43,0.186,0.26,0.364,0.624,43,0,1,0,1,0,2,0.239,104,72,12
Home or Away,Away,53,46,176,163,15,35,6,1,4,14,1,1,11,55,0.215,0.263,0.337,0.6,55,2,0,1,1,1,0,0.295,97,71,24
First or Second Half,1st Half,71,60,232,210,26,43,9,1,6,24,2,1,19,74,0.205,0.272,0.343,0.615,72,2,1,0,2,1,2,0.28,103,74,27
First or Second Half,2nd Half,25,21,75,71,7,14,1,1,3,11,2,1,3,24,0.197,0.23,0.366,0.596,26,0,0,1,0,0,0,0.25,93,62,9
Months,April/March,21,20,80,69,8,13,1,0,2,5,1,1,11,30,0.188,0.3,0.29,0.59,20,0,0,0,0,1,1,0.297,98,71,10
Months,May,21,17,65,61,6,10,2,0,1,7,0,0,2,22,0.164,0.2,0.246,0.446,15,2,1,0,1,0,1,0.231,47,29,7
Months,June,16,14,52,49,8,14,6,1,1,5,0,0,3,15,0.286,0.327,0.51,0.837,25,0,0,0,0,0,0,0.394,171,130,6
Months,July,21,16,60,53,8,10,0,0,3,11,2,0,5,14,0.189,0.254,0.359,0.613,19,0,0,1,1,0,0,0.189,100,66,7
Months,August,17,14,50,49,3,10,1,1,2,7,1,1,1,17,0.204,0.22,0.388,0.608,19,0,0,0,0,0,0,0.267,96,65,6
Game Outcome for Team,in Wins,51,44,177,162,26,36,8,1,8,32,3,0,11,55,0.222,0.273,0.432,0.705,70,1,1,1,2,1,1,0.277,128,67,19
Game Outcome for Team,in Losses,45,37,130,119,7,21,2,1,1,3,1,2,11,43,0.177,0.246,0.235,0.482,28,1,0,0,0,0,1,0.267,62,65,17
Starter or Substitute,as Starter,81,81,290,266,29,54,8,2,8,31,4,2,21,94,0.203,0.263,0.338,0.601,90,2,1,1,1,1,2,0.279,98,68,36
Starter or Substitute,as Sub,15,0,17,15,4,3,2,0,1,4,0,0,1,4,0.2,0.235,0.533,0.769,8,0,0,0,1,0,0,0.182,143,127,0
Defensive Positions,as C,82,,282,257,30,52,9,2,6,25,4,2,22,87,0.202,0.267,0.323,0.59,83,2,1,1,1,1,2,0.279,95,72,35
Defensive Positions,as DH,4,,15,15,2,3,0,0,2,6,0,0,0,8,0.2,0.2,0.6,0.8,9,0,0,0,0,0,0,0.2,149,103,1
Defensive Positions,as PH,10,,10,9,1,2,1,0,1,4,0,0,0,3,0.222,0.2,0.667,0.867,6,0,0,0,1,0,0,0.167,168,160,0
Leading Off Inning,Leadoff Inn.,59,,78,74,,15,1,0,1,1,,,4,29,0.203,0.244,0.257,0.5,19,0,0,0,0,0,0,0.318,67,45,13
