Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,107,104,433,374,47,95,12,1,10,48,2,0,54,94,0.254,0.349,0.372,0.72,139,8,2,0,3,0,3,0.311,100,105,72
Season Totals,Last 7 days,6,6,23,21,1,4,0,0,0,0,0,0,1,5,0.191,0.261,0.191,0.451,4,0,1,0,0,0,0,0.25,26,36,4
Season Totals,Last 14 days,14,14,58,51,6,10,0,0,1,2,0,0,6,12,0.196,0.293,0.255,0.548,13,1,1,0,0,0,1,0.237,53,59,9
Season Totals,Last 28 days,24,24,99,87,10,18,0,1,2,6,0,0,11,22,0.207,0.303,0.299,0.602,26,1,1,0,0,0,1,0.254,67,68,15
Season Totals,Last 365 days,143,140,593,507,60,121,15,2,12,63,3,0,79,136,0.239,0.344,0.347,0.691,176,18,4,0,3,0,3,0.301,92,,92
Platoon Splits,vs RHP,103,,323,280,38,68,9,1,8,30,2,0,39,65,0.243,0.338,0.368,0.705,103,6,2,0,2,0,3,0.287,96,100,50
Platoon Splits,vs LHP,55,,110,94,9,27,3,0,2,18,0,0,15,29,0.287,0.382,0.383,0.765,36,2,0,0,1,0,0,0.391,112,116,22
Platoon Splits,vs RHP as LHB,103,,323,280,,68,9,1,8,30,0,0,39,65,0.243,0.338,0.368,0.705,103,6,2,0,2,0,3,0.287,96,94,50
Platoon Splits,vs LHP as LHB,55,,110,94,,27,3,0,2,18,0,0,15,29,0.287,0.382,0.383,0.765,36,2,0,0,1,0,0,0.391,112,131,22
Platoon Splits,vs RH Starter,82,82,336,289,38,75,9,0,8,36,1,0,44,72,0.26,0.357,0.374,0.731,108,6,1,0,2,0,3,0.318,103,108,58
Platoon Splits,vs LH Starter,25,22,97,85,9,20,3,1,2,12,1,0,10,22,0.235,0.32,0.365,0.684,31,2,1,0,1,0,0,0.29,90,93,14
Home or Away,Home,54,53,216,185,25,45,6,1,6,20,2,0,26,46,0.243,0.338,0.384,0.722,71,4,2,0,3,0,1,0.287,100,101,32
Home or Away,Away,53,51,217,189,22,50,6,0,4,28,0,0,28,48,0.265,0.359,0.36,0.719,68,4,0,0,0,0,2,0.336,100,108,40
First or Second Half,1st Half,75,72,302,263,32,69,11,0,6,37,2,0,35,67,0.262,0.348,0.373,0.72,98,7,1,0,3,0,2,0.326,100,106,52
First or Second Half,2nd Half,32,32,131,111,15,26,1,1,4,11,0,0,19,27,0.234,0.351,0.369,0.721,41,1,1,0,0,0,1,0.275,100,102,20
Months,April/March,9,9,37,33,6,10,1,0,1,2,0,0,4,8,0.303,0.378,0.424,0.803,14,1,0,0,0,0,1,0.375,122,131,8
Months,May,27,27,116,96,9,23,4,0,1,15,1,0,17,25,0.24,0.353,0.313,0.666,30,4,1,0,2,0,1,0.306,85,96,18
Months,June,27,24,99,90,12,25,6,0,2,12,1,0,8,19,0.278,0.333,0.411,0.744,37,1,0,0,1,0,0,0.329,106,107,17
Months,July,25,25,103,85,12,24,1,0,5,16,0,0,18,25,0.282,0.408,0.471,0.878,40,1,0,0,0,0,0,0.346,144,142,18
Months,August,19,19,78,70,8,13,0,1,1,3,0,0,7,17,0.186,0.269,0.257,0.526,18,1,1,0,0,0,1,0.231,46,49,11
Game Outcome for Team,in Wins,49,47,207,172,33,55,6,0,4,32,2,0,31,40,0.32,0.425,0.424,0.85,73,3,2,0,2,0,3,0.392,136,109,45
Game Outcome for Team,in Losses,58,57,226,202,14,40,6,1,6,16,0,0,23,54,0.198,0.279,0.327,0.606,66,5,0,0,1,0,0,0.238,68,106,27
Starter or Substitute,as Starter,104,104,429,370,46,94,12,1,10,48,2,0,54,93,0.254,0.35,0.373,0.723,138,8,2,0,3,0,3,0.311,101,105,71
Starter or Substitute,as Sub,3,0,4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.333,39,53,1
Defensive Positions,as 1B,104,,426,367,46,94,12,1,10,48,2,0,54,90,0.256,0.352,0.376,0.728,138,8,2,0,3,0,3,0.311,102,102,71
Defensive Positions,as DH,2,,5,5,,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Defensive Positions,as PH,3,,3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,85,109,1
Defensive Positions,as PH for DH,1,,1,1,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
