Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Clutch Stats,Within 3 R,16,333.0,289,53.0,72,14,2,20,5,2,36,65,1.81,0.249,0.336,0.519,0.855,150.0,4.0,4.0,0,4,0,4,0.25,96,137,36
Clutch Stats,Within 4 R,16,338.0,294,55.0,75,14,2,21,5,2,36,66,1.83,0.255,0.34,0.531,0.871,156.0,4.0,4.0,0,4,0,4,0.256,100,141,38
Clutch Stats,Margin > 4 R,2,12.0,10,1.0,2,1,0,1,1,1,2,1,0.5,0.2,0.333,0.6,0.933,6.0,0.0,0.0,0,0,0,1,0.125,111,155,0
Clutch Stats,Ahead,10,46.0,41,11.0,12,4,0,6,0,1,4,10,2.5,0.293,0.348,0.829,1.177,34.0,1.0,0.0,0,1,0,0,0.231,158,231,2
Clutch Stats,Behind,13,192.0,165,25.0,38,7,1,7,3,1,23,34,1.48,0.23,0.328,0.412,0.74,68.0,1.0,2.0,0,2,0,3,0.246,74,101,23
Leverage,High Lvrge,14,36.0,33,16.0,9,1,0,3,1,1,1,7,7.0,0.273,0.278,0.576,0.854,19.0,0.0,0.0,0,2,0,0,0.24,90,132,5
Leverage,Medium Lvrge,16,182.0,158,31.0,42,9,2,11,3,1,18,34,1.89,0.266,0.352,0.557,0.909,88.0,4.0,4.0,0,2,0,1,0.27,108,150,20
Leverage,Low Lvrge,16,132.0,113,9.0,26,5,0,8,2,1,19,26,1.37,0.23,0.341,0.487,0.828,55.0,0.0,0.0,0,0,0,4,0.228,92,133,13
Times Facing Opponent in Game,"1st PA in G, as SP",15,135.0,115,21.0,25,4,1,10,,,18,32,1.78,0.217,0.326,0.53,0.856,61.0,2.0,1.0,0,1,0,2,0.203,95,141,10
Times Facing Opponent in Game,"2nd PA in G, as SP",15,135.0,120,24.0,37,6,0,9,,,11,28,2.55,0.308,0.378,0.583,0.961,70.0,2.0,3.0,0,1,0,1,0.333,121,162,22
Times Facing Opponent in Game,"3rd PA in G, as SP",14,57.0,50,9.0,11,3,1,3,,,5,5,1.0,0.22,0.281,0.5,0.781,25.0,0.0,0.0,0,2,0,2,0.182,77,100,4
Times Facing Opponent in Game,"4th+ PA in G, as SP",1,3.0,3,0.0,0,0,0,0,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Times Facing Opponent in Game,"1st PA in G, as RP",1,9.0,7,1.0,3,1,0,0,,,2,0,0.0,0.429,0.556,0.571,1.127,4.0,0.0,0.0,0,0,0,0,0.429,171,227,2
Times Facing Opponent in Game,"2nd PA in G, as RP",1,9.0,7,1.0,1,1,0,0,,,2,1,0.5,0.143,0.333,0.286,0.619,2.0,0.0,0.0,0,0,0,0,0.167,52,71,0
Times Facing Opponent in Game,"3rd+ PA in G, as RP",1,2.0,2,0.0,0,0,0,0,,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
