Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,124,123,551,491,81,141,34,2,17,73,5,2,55,109,0.287,0.361,0.468,0.83,230,17,3,0,2,3,3,0.338,100,132,88
Season Totals,Last 7 days,6,6,25,22,2,8,2,0,1,3,0,0,3,4,0.364,0.44,0.591,1.031,13,2,0,0,0,1,0,0.412,148,200,5
Season Totals,Last 14 days,13,13,52,46,7,14,4,0,4,7,0,1,5,10,0.304,0.385,0.652,1.037,30,3,1,0,0,1,0,0.313,146,188,6
Season Totals,Last 28 days,25,24,104,89,15,26,8,1,6,16,0,1,14,23,0.292,0.394,0.607,1.001,54,3,1,0,0,2,0,0.333,139,172,11
Season Totals,Last 365 days,159,158,710,628,107,186,43,2,21,93,10,2,75,145,0.296,0.372,0.471,0.844,296,23,3,1,3,4,4,0.355,104,,120
Platoon Splits,vs RHP,118,,420,377,64,104,23,2,15,56,4,1,40,80,0.276,0.35,0.467,0.817,176,16,3,0,0,1,3,0.316,97,129,64
Platoon Splits,vs LHP,62,,131,114,17,37,11,0,2,17,1,1,15,29,0.325,0.397,0.474,0.871,54,1,0,0,2,2,0,0.412,111,144,24
Platoon Splits,vs RHP as RHB,118,,420,377,,104,23,2,15,56,0,0,40,80,0.276,0.35,0.467,0.817,176,16,3,0,0,1,3,0.316,97,136,64
Platoon Splits,vs LHP as RHB,62,,131,114,,37,11,0,2,17,0,0,15,29,0.325,0.397,0.474,0.871,54,1,0,0,2,2,0,0.412,111,138,24
Platoon Splits,vs RH Starter,91,91,410,368,63,106,23,1,14,54,4,1,39,78,0.288,0.361,0.47,0.831,173,14,3,0,0,3,3,0.333,100,133,68
Platoon Splits,vs LH Starter,33,32,141,123,18,35,11,1,3,19,1,1,16,31,0.285,0.362,0.463,0.825,57,3,0,0,2,0,0,0.352,99,131,20
Home or Away,Home,62,61,260,232,43,65,13,1,9,29,2,1,26,52,0.28,0.354,0.461,0.815,107,9,1,0,1,1,0,0.326,97,125,42
Home or Away,Away,62,62,291,259,38,76,21,1,8,44,3,1,29,57,0.293,0.368,0.475,0.843,123,8,2,0,1,2,3,0.349,103,140,46
First or Second Half,1st Half,93,93,418,377,65,108,23,1,11,55,5,1,37,81,0.287,0.352,0.44,0.792,166,14,2,0,2,1,3,0.338,92,124,73
First or Second Half,2nd Half,31,30,133,114,16,33,11,1,6,18,0,1,18,28,0.29,0.391,0.561,0.952,64,3,1,0,0,2,0,0.338,128,161,15
Months,April/March,29,29,134,116,27,40,7,0,5,23,2,0,14,27,0.345,0.418,0.535,0.952,62,2,2,0,2,0,2,0.407,130,172,28
Months,May,28,28,125,113,19,34,8,1,3,21,2,0,12,24,0.301,0.368,0.469,0.837,53,5,0,0,0,1,0,0.361,102,141,22
Months,June,24,24,105,101,11,22,4,0,1,6,1,0,4,17,0.218,0.248,0.287,0.535,29,5,0,0,0,0,1,0.253,30,50,17
Months,July,23,22,101,86,9,21,7,0,2,7,0,1,15,22,0.244,0.356,0.395,0.752,34,2,0,0,0,1,0,0.307,83,107,12
Months,August,20,20,86,75,15,24,8,1,6,16,0,1,10,19,0.32,0.407,0.693,1.1,52,3,1,0,0,1,0,0.36,161,200,9
Game Outcome for Team,in Wins,72,72,328,291,60,88,19,2,12,55,4,0,32,61,0.302,0.375,0.505,0.88,147,8,3,0,2,1,3,0.346,112,111,55
Game Outcome for Team,in Losses,52,51,223,200,21,53,15,0,5,18,1,2,23,48,0.265,0.341,0.415,0.756,83,9,0,0,0,2,0,0.327,83,157,33
Starter or Substitute,as Starter,123,123,549,490,81,141,34,2,17,73,5,2,54,108,0.288,0.361,0.469,0.83,230,17,3,0,2,3,3,0.338,100,132,88
Starter or Substitute,as Sub,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0,,39,65,0
Defensive Positions,as C,97,,433,386,68,111,27,1,12,58,4,1,42,85,0.288,0.36,0.456,0.816,176,13,3,0,2,3,3,0.34,97,137,71
Defensive Positions,as DH,28,,118,105,13,30,7,1,5,15,1,1,13,24,0.286,0.364,0.514,0.879,54,4,0,0,0,0,0,0.329,111,133,17
Defensive Positions,as PH,1,,1,0,,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,0,0,0,0,0,,,,0
Defensive Positions,as PH for DH,1,,1,0,,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,0,0,0,0,0,,,,0
Leading Off Inning,1st Batter G,8,,8,8,,3,0,0,1,1,,,0,3,0.375,0.375,0.75,1.125,6,0,0,0,0,0,0,0.5,164,204,2
Leading Off Inning,Leadoff Inn.,80,,120,108,,23,9,0,1,1,,,12,24,0.213,0.292,0.324,0.616,35,0,0,0,0,0,1,0.265,50,78,13
Batting Order Positions,Batting 1st,8,8,36,31,5,10,0,1,2,7,1,0,4,9,0.323,0.389,0.581,0.97,18,0,0,0,1,0,0,0.381,132,162,7
Batting Order Positions,Batting 2nd,94,94,423,381,61,105,25,0,9,51,4,1,39,79,0.276,0.345,0.412,0.757,157,14,2,0,1,2,3,0.327,84,101,71
Batting Order Positions,Batting 3rd,8,8,34,29,4,7,2,0,2,2,0,0,5,4,0.241,0.353,0.517,0.87,15,1,0,0,0,0,0,0.217,108,121,3
