Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,120,119,501,443,69,105,19,0,27,89,5,2,48,85,0.237,0.318,0.463,0.781,205,15,6,0,3,6,3,0.234,100,117,59
Season Totals,Last 7 days,6,6,25,22,1,1,0,0,1,1,0,0,3,4,0.046,0.16,0.182,0.342,4,2,0,0,0,0,0,0.0,-10,1,0
Season Totals,Last 14 days,12,12,50,44,3,8,1,0,1,4,0,0,6,7,0.182,0.28,0.273,0.553,12,2,0,0,0,0,0,0.194,47,59,6
Season Totals,Last 28 days,23,23,96,86,14,20,2,0,5,17,0,0,10,15,0.233,0.313,0.43,0.743,37,2,0,0,0,0,1,0.227,91,103,13
Season Totals,Last 365 days,145,143,606,535,80,134,25,0,29,107,9,3,57,96,0.251,0.329,0.46,0.789,246,19,8,0,5,8,3,0.253,103,,80
Platoon Splits,vs RHP,112,,357,315,50,79,11,0,22,68,4,0,35,56,0.251,0.329,0.495,0.824,156,11,3,0,3,5,3,0.238,110,130,46
Platoon Splits,vs LHP,77,,144,128,19,26,8,0,5,21,1,2,13,29,0.203,0.292,0.383,0.675,49,4,3,0,0,1,0,0.223,75,88,13
Platoon Splits,vs RHP as LHB,112,,357,315,,79,11,0,22,68,0,0,35,56,0.251,0.329,0.495,0.824,156,11,3,0,3,5,3,0.238,110,122,46
Platoon Splits,vs LHP as LHB,77,,144,128,,26,8,0,5,21,0,0,13,29,0.203,0.292,0.383,0.675,49,4,3,0,0,1,0,0.223,75,101,13
Platoon Splits,vs RH Starter,90,89,372,327,49,74,11,0,21,66,4,0,38,56,0.226,0.312,0.453,0.764,148,12,4,0,3,6,3,0.21,96,113,42
Platoon Splits,vs LH Starter,30,30,129,116,20,31,8,0,6,23,1,2,10,29,0.267,0.336,0.491,0.827,57,3,2,0,0,0,0,0.309,112,130,17
Home or Away,Home,57,57,233,205,41,52,11,0,14,49,2,1,24,35,0.254,0.336,0.512,0.848,105,7,2,0,1,3,1,0.242,116,132,27
Home or Away,Away,63,62,268,238,28,53,8,0,13,40,3,1,24,50,0.223,0.302,0.42,0.722,100,8,4,0,2,3,2,0.226,86,104,32
First or Second Half,1st Half,90,89,379,334,54,82,16,0,22,70,4,2,36,65,0.246,0.325,0.491,0.816,164,13,5,0,3,6,2,0.24,108,128,44
First or Second Half,2nd Half,30,30,122,109,15,23,3,0,5,19,1,0,12,20,0.211,0.295,0.376,0.671,41,2,1,0,0,0,1,0.214,74,85,15
Months,April/March,28,28,119,103,15,29,7,0,7,24,2,2,11,15,0.282,0.361,0.553,0.915,57,1,3,0,2,3,1,0.265,133,159,15
Months,May,26,26,110,97,16,18,2,0,8,18,1,0,11,21,0.186,0.273,0.454,0.726,44,6,1,0,1,3,0,0.145,84,106,8
Months,June,24,23,98,89,14,23,5,0,5,19,0,0,8,24,0.258,0.327,0.483,0.81,43,3,1,0,0,0,1,0.3,107,123,13
Months,July,21,21,86,76,13,18,3,0,3,13,2,0,8,12,0.237,0.318,0.395,0.712,30,3,1,0,0,0,0,0.246,85,95,12
Months,August,21,21,88,78,11,17,2,0,4,15,0,0,10,13,0.218,0.307,0.397,0.704,31,2,0,0,0,0,1,0.213,82,95,11
Game Outcome for Team,in Wins,67,67,292,257,48,72,17,0,15,63,4,2,26,48,0.28,0.354,0.521,0.875,134,8,5,0,3,6,1,0.289,124,109,40
Game Outcome for Team,in Losses,53,52,209,186,21,33,2,0,12,26,1,0,22,37,0.177,0.268,0.382,0.65,71,7,1,0,0,0,2,0.153,67,119,19
Starter or Substitute,as Starter,119,119,500,443,69,105,19,0,27,89,5,2,47,85,0.237,0.317,0.463,0.779,205,15,6,0,3,6,3,0.234,100,117,59
Starter or Substitute,as Sub,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,0,0,0,0,0,,,,0
Defensive Positions,as 1B,109,,458,405,63,95,17,0,25,80,4,1,43,77,0.235,0.315,0.462,0.777,187,12,6,0,3,6,3,0.229,99,112,53
Defensive Positions,as DH,10,,42,38,6,10,2,0,2,9,1,1,4,8,0.263,0.333,0.474,0.807,18,3,0,0,0,0,0,0.286,107,114,6
Defensive Positions,as PH,1,,1,0,,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,0,0,0,0,0,,,,0
Leading Off Inning,Leadoff Inn.,82,,113,105,,19,3,0,3,3,,,7,24,0.181,0.239,0.295,0.534,31,0,1,0,0,0,2,0.205,39,53,13
Batting Order Positions,Batting 3rd,4,4,18,16,1,1,1,0,0,3,0,0,2,3,0.063,0.167,0.125,0.292,2,1,0,0,0,0,0,0.077,-21,-22,0
Batting Order Positions,Batting 4th,110,110,464,411,66,101,17,0,27,84,5,2,43,80,0.246,0.324,0.484,0.808,199,13,6,0,3,6,3,0.241,106,117,57
Batting Order Positions,Batting 5th,6,5,19,16,2,3,1,0,0,2,0,0,3,2,0.188,0.316,0.25,0.566,4,1,0,0,0,0,0,0.214,53,62,2
Swung or Took First Pitch of PA,Swung at 1st Pitch,107,,205,201,,43,10,0,13,40,,,1,37,0.214,0.215,0.458,0.672,92,5,0,0,3,0,0,0.195,67,84,20
Swung or Took First Pitch of PA,Took 1st Pitch,116,,296,242,,62,9,0,14,49,,,47,48,0.256,0.39,0.467,0.857,113,10,6,0,0,6,3,0.267,124,140,39
Count/Balls-Strikes,First Pitch,68,,90,86,15,22,7,0,7,22,1,1,0,0,0.256,0.267,0.581,0.848,50,4,2,0,2,0,0,0.185,109,82,8
Count/Balls-Strikes,1-0 Count,30,,38,37,4,8,4,0,0,4,1,0,0,0,0.216,0.237,0.324,0.561,12,4,1,0,0,0,0,0.216,45,26,4
Count/Balls-Strikes,2-0 Count,17,,19,19,4,4,0,0,1,4,0,0,0,0,0.211,0.211,0.368,0.579,7,1,0,0,0,0,0,0.167,46,21,3
Count/Balls-Strikes,3-0 Count,19,,19,8,3,4,1,0,2,7,0,0,11,0,0.5,0.79,1.375,2.165,11,0,0,0,0,5,0,0.333,445,136,1
Count/Balls-Strikes,0-1 Count,39,,43,40,4,10,1,0,3,7,1,0,0,0,0.25,0.279,0.5,0.779,20,2,2,0,1,0,0,0.184,96,82,6
Count/Balls-Strikes,1-1 Count,25,,27,27,3,9,1,0,1,2,1,0,0,0,0.333,0.333,0.482,0.815,13,1,0,0,0,0,1,0.308,109,94,7
Count/Balls-Strikes,2-1 Count,24,,25,25,3,8,1,0,2,8,0,0,0,0,0.32,0.32,0.6,0.92,15,1,0,0,0,0,1,0.261,130,96,5
Count/Balls-Strikes,3-1 Count,21,,22,4,4,2,0,0,2,3,0,0,18,0,0.5,0.909,2.0,2.909,8,0,0,0,0,1,1,0.0,618,344,0
Count/Balls-Strikes,0-2 Count,44,,48,48,9,10,1,0,3,16,0,0,0,19,0.208,0.208,0.417,0.625,20,0,0,0,0,0,0,0.269,56,218,6
Count/Balls-Strikes,1-2 Count,39,,48,47,6,11,0,0,3,6,1,1,0,24,0.234,0.234,0.426,0.66,20,0,0,0,0,0,0,0.4,66,212,8
Count/Balls-Strikes,2-2 Count,55,,62,62,8,8,2,0,1,7,0,0,0,25,0.129,0.129,0.21,0.339,13,2,0,0,0,0,0,0.194,-14,50,5
Count/Balls-Strikes,Full Count,47,,60,40,6,9,1,0,2,3,0,0,19,17,0.225,0.483,0.4,0.883,16,0,1,0,0,0,0,0.333,138,127,6
Count/Balls-Strikes,After 1-0,107,,198,155,,42,8,0,8,29,,,41,27,0.271,0.426,0.477,0.904,74,8,1,0,0,6,2,0.283,137,125,26
Count/Balls-Strikes,After 2-0,69,,88,59,,16,1,0,6,18,,,29,10,0.271,0.511,0.593,1.105,35,2,0,0,0,6,0,0.233,189,131,9
Count/Balls-Strikes,After 3-0,30,,32,13,,7,1,0,4,9,,,19,1,0.539,0.813,1.539,2.351,20,0,0,0,0,5,0,0.375,488,312,2
Count/Balls-Strikes,After 0-1,107,,213,202,,41,4,0,12,38,,,7,58,0.203,0.239,0.401,0.64,81,3,3,0,1,0,1,0.218,62,108,25
Count/Balls-Strikes,After 1-1,99,,154,134,,33,4,0,7,18,,,18,38,0.246,0.34,0.433,0.773,58,3,1,0,0,0,3,0.292,100,133,22
Count/Balls-Strikes,After 2-1,68,,97,72,,15,2,0,3,11,,,25,21,0.208,0.412,0.361,0.774,26,3,0,0,0,1,2,0.25,108,97,10
Count/Balls-Strikes,After 3-1,38,,44,19,,6,1,0,3,4,,,25,7,0.316,0.705,0.842,1.547,16,0,0,0,0,1,1,0.333,304,211,2
Count/Balls-Strikes,After 0-2,71,,88,87,,16,2,0,4,20,,,1,37,0.184,0.193,0.345,0.538,30,0,0,0,0,0,0,0.261,35,133,10
Count/Balls-Strikes,After 1-2,79,,107,101,,20,2,0,5,14,,,4,44,0.198,0.236,0.366,0.602,37,0,1,0,0,0,0,0.289,53,140,13
Count/Balls-Strikes,After 2-2,75,,100,87,,13,2,0,2,9,,,12,35,0.149,0.26,0.241,0.501,21,2,1,0,0,0,0,0.22,34,72,9
Count/Balls-Strikes,Zero Balls,101,,181,174,28,42,9,0,13,45,2,1,0,19,0.241,0.254,0.517,0.771,90,6,4,0,3,0,0,0.2,92,109,20
Count/Balls-Strikes,Zero Strikes,97,,166,150,26,38,12,0,10,37,2,1,11,0,0.253,0.313,0.533,0.847,80,9,3,0,2,5,0,0.197,114,74,16
Count/Balls-Strikes,Three Balls,72,,101,52,13,15,2,0,6,13,0,0,48,17,0.289,0.634,0.673,1.307,35,0,1,0,0,6,1,0.31,245,189,7
Count/Balls-Strikes,Two Strikes,110,,218,197,29,38,4,0,9,32,1,1,19,85,0.193,0.267,0.35,0.618,69,2,1,0,0,0,0,0.282,60,141,25
Count/Balls-Strikes,Batter Ahead,104,,183,133,24,35,7,0,9,29,1,0,48,17,0.263,0.465,0.519,0.983,69,6,2,0,0,6,2,0.243,158,105,19
Count/Balls-Strikes,Even Count,108,,179,175,26,39,10,0,9,31,2,1,0,25,0.223,0.229,0.434,0.663,76,7,2,0,2,0,1,0.21,66,87,20
Count/Balls-Strikes,Pitcher Ahead,85,,139,135,19,31,2,0,9,29,2,1,0,43,0.23,0.239,0.444,0.684,60,2,2,0,1,0,0,0.262,71,158,20
Number of Outs in Inning,0 outs,99,,159,146,10,27,5,0,3,12,0,0,9,35,0.185,0.241,0.281,0.521,41,3,2,0,1,0,2,0.22,37,46,19
Number of Outs in Inning,1 out,84,,148,127,25,40,7,0,10,37,2,1,17,22,0.315,0.399,0.606,1.005,77,12,2,0,2,3,0,0.309,156,177,23
Number of Outs in Inning,2 outs,106,,194,170,34,38,7,0,14,40,3,1,22,28,0.224,0.32,0.512,0.831,87,0,2,0,0,3,1,0.188,111,135,17
Bases Occupied,RISP,93,,159,135,51,36,7,0,10,68,4,1,19,24,0.267,0.359,0.541,0.899,73,8,2,0,3,6,0,0.25,129,138,19
Bases Occupied,---,112,,260,238,14,52,9,0,14,14,0,0,19,49,0.219,0.285,0.433,0.717,103,0,3,0,0,0,3,0.217,83,106,29
Bases Occupied,Men On,107,,241,205,55,53,10,0,13,75,5,2,29,36,0.259,0.354,0.498,0.852,102,15,3,0,3,6,0,0.252,119,127,30
Bases Occupied,1--,77,,82,70,4,17,3,0,3,7,1,1,10,12,0.243,0.346,0.414,0.76,29,7,1,0,0,0,0,0.255,98,106,11
Bases Occupied,-2-,47,,56,47,9,11,3,0,4,14,0,1,9,9,0.234,0.357,0.553,0.91,26,0,0,0,0,1,0,0.206,132,145,4
