Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
By Umpire,Alex Tosi,1,27.0,26,5.0,11,2,1,1,1,1,0,3,,0.423,0.407,0.692,1.1,18.0,1.0,0.0,0,1,0,0,0.435,230,217,7
By Umpire,Bill Miller,1,16.0,16,0.0,1,0,0,0,0,0,0,4,,0.063,0.063,0.063,0.125,1.0,0.0,0.0,0,0,0,0,0.083,-60,-61,1
By Umpire,Brennan Miller,2,9.0,9,0.0,1,0,0,0,1,0,0,3,,0.111,0.111,0.111,0.222,1.0,0.0,0.0,0,0,0,0,0.167,-30,-32,1
By Umpire,Brian O'Nora,1,7.0,7,0.0,1,1,0,0,0,0,0,3,,0.143,0.143,0.286,0.429,2.0,0.0,0.0,0,0,0,0,0.25,27,9,0
By Umpire,Brian Walsh,1,11.0,11,0.0,2,0,0,0,0,0,0,2,,0.182,0.182,0.182,0.364,2.0,0.0,0.0,0,0,0,0,0.222,14,1,2
By Umpire,Charlie Ramos,1,7.0,7,1.0,1,0,0,1,0,0,0,1,,0.143,0.143,0.571,0.714,4.0,0.0,0.0,0,0,0,0,0.0,102,93,0
By Umpire,Chris Conroy,1,11.0,11,0.0,3,0,0,0,0,0,0,2,,0.273,0.273,0.273,0.545,3.0,1.0,0.0,0,0,0,0,0.333,72,69,3
By Umpire,Cory Blaser,2,29.0,27,5.0,7,2,0,0,0,0,1,4,4.0,0.259,0.286,0.333,0.619,9.0,0.0,0.0,0,0,0,1,0.304,92,81,5
By Umpire,Dan Iassogna,1,8.0,7,1.0,3,1,0,0,0,0,1,2,2.0,0.429,0.5,0.571,1.071,4.0,1.0,0.0,0,0,0,0,0.6,233,226,2
By Umpire,Dan Merzel,1,14.0,14,0.0,1,1,0,0,0,0,0,3,,0.071,0.071,0.143,0.214,2.0,1.0,0.0,0,0,0,1,0.091,-37,-42,0
By Umpire,David Rackley,1,5.0,5,0.0,1,0,0,0,0,0,0,1,,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0,0,0,0,0.25,26,19,1
By Umpire,Edwin Moscoso,2,18.0,15,1.0,4,1,1,0,1,0,2,4,2.0,0.267,0.333,0.467,0.8,7.0,0.0,0.0,0,1,0,0,0.333,144,136,2
By Umpire,James Hoye,1,16.0,16,0.0,4,2,0,0,0,0,0,3,,0.25,0.25,0.375,0.625,6.0,0.0,0.0,0,0,0,0,0.308,90,71,2
By Umpire,Jansen Visconti,1,7.0,6,0.0,0,0,0,0,0,0,1,2,2.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0,0,0,0,0.0,-47,-57,0
By Umpire,Jim Wolf,2,30.0,28,3.0,8,2,0,0,1,0,1,7,7.0,0.286,0.333,0.357,0.69,10.0,1.0,1.0,0,0,0,1,0.381,116,100,6
By Umpire,John Tumpane,1,21.0,20,5.0,8,3,0,1,0,0,1,2,2.0,0.4,0.429,0.7,1.129,14.0,1.0,0.0,0,0,0,0,0.412,241,198,4
By Umpire,Jonathan Parra,1,15.0,15,1.0,3,1,0,0,0,0,0,3,,0.2,0.2,0.267,0.467,4.0,0.0,0.0,0,0,0,0,0.25,43,31,2
By Umpire,Jordan Baker,1,25.0,23,5.0,8,2,0,0,2,0,1,6,6.0,0.348,0.4,0.435,0.835,10.0,0.0,1.0,0,0,0,0,0.471,161,125,6
By Umpire,Junior Valentine,1,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
By Umpire,Lance Barksdale,1,26.0,24,3.0,8,2,0,1,0,0,0,4,,0.333,0.333,0.542,0.875,13.0,0.0,0.0,2,0,0,0,0.368,164,135,5
By Umpire,Malachi Moore,1,5.0,5,1.0,2,0,0,1,0,0,0,2,,0.4,0.4,1.0,1.4,5.0,0.0,0.0,0,0,0,0,0.5,308,281,1
By Umpire,Nic Lentz,1,5.0,5,0.0,1,1,0,0,0,0,0,3,,0.2,0.2,0.4,0.6,2.0,0.0,0.0,0,0,0,0,0.5,78,57,0
By Umpire,Ryan Blakney,1,5.0,5,0.0,1,1,0,0,0,0,0,0,,0.2,0.2,0.4,0.6,2.0,0.0,0.0,0,0,0,0,0.2,78,75,0
By Umpire,Sean Barber,1,8.0,8,0.0,2,0,0,0,0,0,0,0,,0.25,0.25,0.25,0.5,2.0,0.0,0.0,0,0,0,0,0.25,57,41,2
By Umpire,Todd Tichenor,1,4.0,4,0.0,1,0,0,0,0,0,0,3,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0,0,0,0,1.0,57,47,1
By Umpire,Tony Randazzo,1,22.0,21,0.0,1,0,0,0,0,1,0,7,,0.048,0.091,0.048,0.139,1.0,0.0,1.0,0,0,0,0,0.071,-54,-57,1
By Umpire,Will Little,1,5.0,4,1.0,0,0,0,0,1,0,1,1,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0,0,0,1,0.0,-27,-38,0
