Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,50,36,111,101,11,16,3,0,1,12,2,0,5,41,0.158,0.209,0.218,0.427,22,2,2,1,2,0,1,0.246,100,21,12
Season Totals,Last 7 days,4,1,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,0,0,0,0,0,0,0,0.0,59,9,0
Season Totals,Last 14 days,7,4,11,10,1,2,0,0,0,0,0,0,1,5,0.2,0.273,0.2,0.473,2,0,0,0,0,0,0,0.4,122,36,2
Season Totals,Last 28 days,13,8,24,20,2,3,0,0,0,2,0,0,2,9,0.15,0.217,0.15,0.367,3,0,0,1,1,0,0,0.25,73,5,3
Season Totals,Last 365 days,61,40,130,120,12,21,3,0,1,14,2,0,5,48,0.175,0.217,0.225,0.442,27,2,2,1,2,0,2,0.274,107,,17
Platoon Splits,vs RHP,31,,63,57,5,6,3,0,0,6,2,0,4,25,0.105,0.161,0.158,0.319,9,1,0,1,1,0,0,0.182,50,-9,3
Platoon Splits,vs LHP,21,,48,44,6,10,0,0,1,6,0,0,1,16,0.227,0.271,0.296,0.566,13,1,2,0,1,0,1,0.321,165,59,9
Platoon Splits,vs RHP as RHB,31,,63,57,,6,3,0,0,6,0,0,4,25,0.105,0.161,0.158,0.319,9,1,0,1,1,0,0,0.182,50,-6,3
Platoon Splits,vs LHP as RHB,21,,48,44,,10,0,0,1,6,0,0,1,16,0.227,0.271,0.296,0.566,13,1,2,0,1,0,1,0.321,165,56,9
Platoon Splits,vs RH Starter,28,18,52,48,4,6,2,0,0,6,1,0,3,21,0.125,0.173,0.167,0.34,8,1,0,0,1,0,0,0.214,59,-3,4
Platoon Splits,vs LH Starter,22,18,59,53,7,10,1,0,1,6,1,0,2,20,0.189,0.241,0.264,0.506,14,1,2,1,1,0,1,0.273,136,42,8
Home or Away,Home,24,18,55,51,6,10,0,0,1,9,1,0,2,16,0.196,0.236,0.255,0.491,13,1,1,0,1,0,0,0.257,130,37,9
Home or Away,Away,26,18,56,50,5,6,3,0,0,3,1,0,3,25,0.12,0.182,0.18,0.362,9,1,1,1,1,0,1,0.231,70,5,3
First or Second Half,1st Half,34,26,81,76,8,11,3,0,1,9,2,0,3,31,0.145,0.185,0.224,0.409,17,2,1,0,1,0,1,0.222,91,16,7
First or Second Half,2nd Half,16,10,30,25,3,5,0,0,0,3,0,0,2,10,0.2,0.276,0.2,0.476,5,0,1,1,1,0,0,0.313,124,36,5
Months,April/March,9,8,28,27,1,3,1,0,0,3,1,0,0,10,0.111,0.107,0.148,0.255,4,1,0,0,1,0,1,0.167,19,-28,2
Months,May,8,8,23,21,3,3,0,0,1,4,0,0,2,10,0.143,0.217,0.286,0.503,6,0,0,0,0,0,0,0.2,135,44,2
