Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Months,May,5,111.0,101,13.0,27,7,1,2,3,1,9,33,3.67,0.267,0.333,0.416,0.749,42.0,3.0,1.0,0,0,0,1,0.379,116,116,17
Months,June,6,144.0,131,11.0,24,7,0,3,4,1,9,27,3.0,0.183,0.257,0.305,0.562,40.0,2.0,4.0,0,0,0,1,0.208,63,57,14
Months,July,5,114.0,105,16.0,26,3,0,5,3,0,6,22,3.67,0.248,0.286,0.419,0.705,44.0,5.0,0.0,2,1,0,0,0.266,101,91,18
Months,August,3,70.0,62,13.0,16,2,0,4,3,0,5,18,3.6,0.258,0.343,0.484,0.827,30.0,0.0,3.0,0,0,0,0,0.3,136,127,10
Game Outcome for Pitcher,in Wins,7,169.0,154,8.0,29,4,0,4,2,0,13,44,3.38,0.188,0.26,0.292,0.553,45.0,3.0,2.0,0,0,0,1,0.236,60,110,21
Game Outcome for Pitcher,in Losses,10,229.0,211,41.0,62,16,0,11,3,1,12,38,3.17,0.294,0.336,0.526,0.862,111.0,5.0,2.0,2,1,0,0,0.313,145,76,35
Game Outcome for Pitcher,in No Dec.,8,178.0,159,20.0,34,7,1,3,10,1,14,45,3.21,0.214,0.292,0.327,0.619,52.0,2.0,4.0,0,1,0,3,0.277,80,78,23
Pitching Role,as Starter,25,576.0,524,69.0,125,27,1,18,15,2,39,127,3.26,0.239,0.3,0.397,0.697,208.0,10.0,8.0,2,2,0,4,0.281,100,93,79
Run Support,0-2 Runs Scored,11,248.0,229,29.0,53,13,0,8,5,1,13,43,3.31,0.231,0.278,0.393,0.671,90.0,5.0,2.0,2,1,0,3,0.251,92,79,32
Run Support,3-5 Runs Scored,7,174.0,160,21.0,42,7,0,6,2,0,13,43,3.31,0.263,0.322,0.419,0.741,67.0,2.0,1.0,0,0,0,1,0.324,113,108,29
Run Support,6+ Runs Scored,7,154.0,135,19.0,30,7,1,4,8,1,13,41,3.15,0.222,0.312,0.378,0.69,51.0,3.0,5.0,0,1,0,0,0.286,99,95,18
Batting Order Positions,Batting 1st,25,75.0,68,7.0,19,5,0,2,0,0,6,16,2.67,0.279,0.347,0.441,0.788,30.0,0.0,1.0,0,0,0,1,0.34,127,115,12
Batting Order Positions,Batting 2nd,25,73.0,62,5.0,15,3,0,2,4,0,9,15,1.67,0.242,0.356,0.387,0.743,24.0,0.0,2.0,0,0,0,0,0.289,116,98,10
Batting Order Positions,Batting 3rd,25,71.0,64,14.0,22,6,1,5,5,0,6,11,1.83,0.344,0.394,0.703,1.098,45.0,3.0,0.0,0,1,0,0,0.347,208,175,10
Batting Order Positions,Batting 4th,25,68.0,64,11.0,17,4,0,2,1,0,1,13,13.0,0.266,0.309,0.422,0.731,27.0,2.0,3.0,0,0,0,0,0.306,109,98,11
Batting Order Positions,Batting 5th,25,63.0,60,8.0,13,1,0,4,1,0,3,16,5.33,0.217,0.254,0.433,0.687,26.0,1.0,0.0,0,0,0,0,0.225,94,87,8
Batting Order Positions,Batting 6th,25,59.0,52,2.0,14,4,0,0,1,1,4,19,4.75,0.269,0.333,0.346,0.68,18.0,1.0,1.0,1,0,0,1,0.424,98,100,10
Batting Order Positions,Batting 7th,25,58.0,54,7.0,13,3,0,2,2,1,3,14,4.67,0.241,0.281,0.407,0.688,22.0,1.0,0.0,1,0,0,1,0.29,96,98,8
Batting Order Positions,Batting 8th,25,56.0,53,3.0,4,0,0,0,1,0,2,11,5.5,0.076,0.107,0.076,0.183,4.0,1.0,0.0,0,1,0,1,0.093,-45,-43,4
Batting Order Positions,Batting 9th,25,53.0,47,6.0,8,1,0,1,0,0,5,12,2.4,0.17,0.264,0.255,0.52,12.0,1.0,1.0,0,0,0,0,0.206,52,69,6
Batting Order Positions,"Bat1-2,non-P",25,148.0,130,12.0,34,8,0,4,4,0,15,31,2.07,0.262,0.351,0.415,0.767,54.0,0.0,3.0,0,0,0,1,0.316,122,106,22
Batting Order Positions,"Bat3-6,non-P",25,261.0,240,35.0,66,15,1,11,8,1,14,59,4.21,0.275,0.324,0.483,0.808,116.0,7.0,4.0,1,1,0,1,0.322,130,118,39
Batting Order Positions,"Bat7-9,non-P",25,167.0,154,16.0,25,4,0,3,3,1,10,37,3.7,0.162,0.217,0.247,0.464,38.0,3.0,1.0,1,1,0,2,0.191,35,42,18
Swung or Took First Pitch of PA,Swung at 1st Pitch,25,153.0,149,13.0,39,11,1,5,,,2,31,15.5,0.262,0.272,0.45,0.721,67.0,1.0,0.0,2,0,0,0,0.301,104,103,22
Swung or Took First Pitch of PA,Took 1st Pitch,25,423.0,375,48.0,86,16,0,13,,,37,96,2.59,0.229,0.31,0.376,0.686,141.0,9.0,8.0,0,2,0,4,0.272,98,92,57
Count/Balls-Strikes,First Pitch,23,61.0,58,6.0,20,6,0,3,,,0,0,,0.345,0.356,0.603,0.959,35.0,0.0,1.0,2,0,0,0,0.309,171,112,11
Count/Balls-Strikes,1-0 Count,18,34.0,31,6.0,9,1,0,1,,,0,0,,0.29,0.324,0.419,0.743,13.0,0.0,2.0,0,1,0,0,0.258,114,68,7
Count/Balls-Strikes,2-0 Count,12,18.0,18,2.0,4,0,0,2,,,0,0,,0.222,0.222,0.556,0.778,10.0,2.0,0.0,0,0,0,0,0.125,114,54,2
Count/Balls-Strikes,3-0 Count,5,5.0,1,0.0,0,0,0,0,,,4,0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0.0,167,-15,0
Count/Balls-Strikes,0-1 Count,21,46.0,44,3.0,15,2,0,0,,,0,0,,0.341,0.37,0.386,0.756,17.0,1.0,2.0,0,0,0,0,0.341,121,87,13
Count/Balls-Strikes,1-1 Count,22,42.0,41,9.0,13,5,0,2,,,0,0,,0.317,0.333,0.585,0.919,24.0,2.0,1.0,0,0,0,0,0.282,158,114,6
Count/Balls-Strikes,2-1 Count,18,39.0,37,10.0,11,1,1,4,,,0,0,,0.297,0.308,0.703,1.01,26.0,1.0,1.0,0,1,0,2,0.206,180,110,5
Count/Balls-Strikes,3-1 Count,21,26.0,19,4.0,8,2,0,1,,,7,0,0.0,0.421,0.577,0.684,1.261,13.0,1.0,0.0,0,0,0,0,0.389,265,90,5
Count/Balls-Strikes,0-2 Count,20,43.0,43,1.0,5,3,0,1,,,0,22,,0.116,0.116,0.256,0.372,11.0,0.0,0.0,0,0,0,1,0.2,3,87,1
Count/Balls-Strikes,1-2 Count,25,105.0,104,11.0,20,5,0,2,,,0,57,,0.192,0.192,0.298,0.49,31.0,2.0,0.0,0,0,0,0,0.4,39,135,13
Count/Balls-Strikes,2-2 Count,24,81.0,80,9.0,16,1,0,2,,,0,32,,0.2,0.21,0.288,0.497,23.0,0.0,1.0,0,0,0,0,0.304,43,124,13
Count/Balls-Strikes,Full Count,22,76.0,48,0.0,4,1,0,0,,,28,16,0.57,0.083,0.421,0.104,0.525,5.0,1.0,0.0,0,0,0,1,0.125,67,24,3
Count/Balls-Strikes,After 1-0,25,223.0,188,28.0,42,8,0,7,,,30,34,1.13,0.223,0.341,0.378,0.719,71.0,4.0,4.0,0,1,0,3,0.237,109,79,27
Count/Balls-Strikes,After 2-0,23,81.0,62,8.0,14,2,0,3,,,18,8,0.44,0.226,0.407,0.403,0.811,25.0,3.0,1.0,0,0,0,2,0.216,137,69,9
Count/Balls-Strikes,After 3-0,15,19.0,8,0.0,1,0,0,0,,,11,2,0.18,0.125,0.632,0.125,0.757,1.0,0.0,0.0,0,0,0,0,0.167,142,10,1
Count/Balls-Strikes,After 0-1,25,291.0,277,27.0,62,13,1,8,,,9,93,10.33,0.224,0.255,0.365,0.62,101.0,6.0,3.0,0,1,0,1,0.305,77,104,40
Count/Balls-Strikes,After 1-1,25,233.0,212,27.0,46,11,1,8,,,17,67,3.94,0.217,0.28,0.392,0.672,83.0,3.0,2.0,0,1,0,1,0.275,92,101,26
Count/Balls-Strikes,After 2-1,25,130.0,110,16.0,27,5,1,5,,,18,25,1.39,0.246,0.354,0.446,0.799,49.0,2.0,1.0,0,1,0,3,0.272,130,103,16
Count/Balls-Strikes,After 3-1,24,54.0,36,4.0,9,3,0,1,,,18,7,0.39,0.25,0.5,0.417,0.917,15.0,1.0,0.0,0,0,0,0,0.286,172,80,5
Count/Balls-Strikes,After 0-2,25,121.0,117,11.0,21,5,0,3,,,4,52,13.0,0.18,0.207,0.299,0.506,35.0,3.0,0.0,0,0,0,1,0.29,44,122,13
Count/Balls-Strikes,After 1-2,25,183.0,171,18.0,31,5,0,4,,,10,78,7.8,0.181,0.231,0.281,0.512,48.0,3.0,1.0,0,0,0,0,0.303,48,106,22
Count/Balls-Strikes,After 2-2,25,129.0,111,9.0,19,1,0,2,,,17,41,2.41,0.171,0.287,0.234,0.521,26.0,1.0,1.0,0,0,0,1,0.25,55,79,16
Count/Balls-Strikes,Zero Balls,25,150.0,145,11.0,40,11,0,4,,,0,22,,0.276,0.291,0.435,0.725,63.0,1.0,3.0,2,0,0,1,0.303,106,103,25
Count/Balls-Strikes,Zero Strikes,25,118.0,108,15.0,33,7,0,6,,,4,0,0.0,0.306,0.345,0.537,0.882,58.0,2.0,3.0,2,1,0,0,0.262,150,83,20
Count/Balls-Strikes,Three Balls,25,107.0,68,4.0,12,3,0,1,,,39,16,0.41,0.177,0.477,0.265,0.741,18.0,2.0,0.0,0,0,0,1,0.216,126,56,8
Count/Balls-Strikes,Two Strikes,25,305.0,275,21.0,45,10,0,5,,,28,127,4.54,0.164,0.243,0.255,0.498,70.0,3.0,1.0,0,0,0,2,0.28,45,95,30
Count/Balls-Strikes,Batter Ahead,25,198.0,154,22.0,36,5,1,8,,,39,16,0.41,0.234,0.394,0.435,0.829,67.0,5.0,3.0,0,2,0,3,0.212,141,73,22
Count/Balls-Strikes,Even Count,25,184.0,179,24.0,49,12,0,7,,,0,32,,0.274,0.286,0.458,0.744,82.0,2.0,3.0,2,0,0,0,0.3,111,113,30
Count/Balls-Strikes,Pitcher Ahead,25,194.0,191,15.0,40,10,0,3,,,0,79,,0.209,0.218,0.309,0.527,59.0,3.0,2.0,0,0,0,1,0.339,51,104,27
Leading Off Inning,First Batter,25,25.0,20,0.0,4,0,0,0,,,4,7,1.75,0.2,0.36,0.2,0.56,4.0,0.0,1.0,0,0,0,0,0.308,70,69,4
Leading Off Inning,Leadoff Inn.,25,147.0,133,4.0,30,6,0,4,,,9,34,3.78,0.226,0.295,0.361,0.655,48.0,0.0,4.0,0,0,0,2,0.274,89,88,20
Opposition Defensive Position,vs. Non-P,25,576.0,524,63.0,125,27,1,18,15,2,39,127,3.26,0.239,0.3,0.397,0.697,208.0,10.0,8.0,2,2,0,4,0.281,100,95,79
Number of Outs in Inning,0 outs,25,209.0,186,10.0,44,10,0,5,4,0,14,43,3.07,0.237,0.306,0.371,0.677,69.0,5.0,5.0,2,1,0,2,0.281,96,89,29
Number of Outs in Inning,1 out,25,183.0,166,22.0,37,10,1,6,8,1,13,45,3.46,0.223,0.29,0.404,0.693,67.0,5.0,3.0,0,1,0,1,0.267,98,92,20
Number of Outs in Inning,2 outs,25,184.0,172,31.0,44,7,0,7,3,1,12,39,3.25,0.256,0.304,0.419,0.723,72.0,0.0,0.0,0,0,0,1,0.294,107,105,30
Bases Occupied,RISP,25,135.0,120,42.0,34,8,1,3,3,1,9,35,3.89,0.283,0.343,0.442,0.785,53.0,1.0,3.0,1,2,0,0,0.369,126,110,22
Bases Occupied,---,25,350.0,320,10.0,70,14,0,10,0,0,24,75,3.13,0.219,0.284,0.356,0.64,114.0,0.0,5.0,0,0,0,3,0.255,84,86,46
Bases Occupied,Men On,25,226.0,204,53.0,55,13,1,8,15,2,15,52,3.47,0.27,0.326,0.461,0.787,94.0,10.0,3.0,2,2,0,1,0.322,125,110,33
Bases Occupied,1--,25,91.0,84,11.0,21,5,0,5,12,1,6,17,2.83,0.25,0.3,0.488,0.788,41.0,9.0,0.0,1,0,0,1,0.258,123,109,11
Bases Occupied,-2-,21,57.0,48,11.0,12,3,1,2,1,0,6,13,2.17,0.25,0.357,0.479,0.836,23.0,0.0,2.0,1,0,0,0,0.303,140,127,6
Bases Occupied,--3,9,13.0,12,5.0,4,2,0,0,0,0,1,4,4.0,0.333,0.385,0.5,0.885,6.0,0.0,0.0,0,0,0,0,0.5,154,129,2
Bases Occupied,12-,15,30.0,30,13.0,10,3,0,1,2,0,0,9,,0.333,0.333,0.533,0.867,16.0,1.0,0.0,0,0,0,0,0.45,145,139,6
Bases Occupied,1-3,9,8.0,6,4.0,2,0,0,0,0,1,1,2,2.0,0.333,0.375,0.333,0.708,2.0,0.0,0.0,0,1,0,0,0.4,109,81,2
Bases Occupied,-23,9,14.0,11,7.0,4,0,0,0,0,0,1,3,3.0,0.364,0.429,0.364,0.792,4.0,0.0,1.0,0,1,0,0,0.444,135,101,4
Bases Occupied,123,5,13.0,13,2.0,2,0,0,0,0,0,0,4,,0.154,0.154,0.154,0.308,2.0,0.0,0.0,0,0,0,0,0.222,-10,-13,2
Bases Occupied,"on 1st,",23,86.0,78,16.0,18,5,0,4,3,0,6,20,3.33,0.231,0.282,0.449,0.731,35.0,10.0,0.0,1,1,0,0,0.255,107,91,9
Bases Occupied,"on 3rd,",15,25.0,21,7.0,5,1,0,0,0,0,1,9,9.0,0.238,0.28,0.286,0.566,6.0,0.0,1.0,0,2,0,0,0.357,65,37,4
Bases Occupied,"on 3rd, 2 out",15,23.0,21,9.0,7,1,0,0,0,0,2,4,2.0,0.333,0.391,0.381,0.772,8.0,0.0,0.0,0,0,0,0,0.412,126,118,6
Bases Occupied,"0 out, ---",25,152.0,138,4.0,32,7,0,4,0,0,9,34,3.78,0.232,0.298,0.37,0.668,51.0,0.0,4.0,0,0,0,2,0.28,93,92,21
Bases Occupied,"0 out, 1--",23,29.0,25,2.0,6,2,0,1,4,0,3,3,1.0,0.24,0.321,0.44,0.761,11.0,4.0,0.0,1,0,0,0,0.238,118,97,3
Bases Occupied,"0 out, -2-",9,13.0,10,2.0,4,1,0,0,0,0,1,2,2.0,0.4,0.5,0.5,1.0,5.0,0.0,1.0,1,0,0,0,0.5,193,174,3
Bases Occupied,"0 out, 12-",7,8.0,8,0.0,1,0,0,0,0,0,0,2,,0.125,0.125,0.125,0.25,1.0,1.0,0.0,0,0,0,0,0.167,-27,-32,1
Bases Occupied,"0 out, 1-3",2,2.0,0,1.0,0,0,0,0,0,0,1,0,0.0,,0.5,,,0.0,0.0,0.0,0,1,0,0,0.0,,,0
Bases Occupied,"0 out, -23",2,2.0,2,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 123",2,3.0,3,1.0,1,0,0,0,0,0,0,1,,0.333,0.333,0.333,0.667,1.0,0.0,0.0,0,0,0,0,0.5,95,75,1
Bases Occupied,"1 out, ---",25,108.0,98,2.0,21,5,0,2,0,0,9,21,2.33,0.214,0.287,0.327,0.614,32.0,0.0,1.0,0,0,0,1,0.253,78,80,14
Bases Occupied,"1 out, 1--",20,30.0,28,5.0,5,2,0,2,5,1,2,9,4.5,0.179,0.233,0.464,0.698,13.0,5.0,0.0,0,0,0,0,0.177,95,84,1
Bases Occupied,"1 out, -2-",14,19.0,16,4.0,3,1,1,1,1,0,2,6,3.0,0.188,0.316,0.563,0.878,9.0,0.0,1.0,0,0,0,0,0.222,147,139,0
Bases Occupied,"1 out, --3",6,7.0,7,2.0,2,1,0,0,0,0,0,3,,0.286,0.286,0.429,0.714,3.0,0.0,0.0,0,0,0,0,0.5,103,62,1
Bases Occupied,"1 out, 12-",8,8.0,8,6.0,4,1,0,1,2,0,0,2,,0.5,0.5,1.0,1.5,8.0,0.0,0.0,0,0,0,0,0.6,319,304,2
Bases Occupied,"1 out, 1-3",1,1.0,1,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Bases Occupied,"1 out, -23",5,5.0,3,2.0,1,0,0,0,0,0,0,1,,0.333,0.4,0.333,0.733,1.0,0.0,1.0,0,1,0,0,0.333,117,71,1
Bases Occupied,"1 out, 123",4,5.0,5,1.0,1,0,0,0,0,0,0,2,,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0,0,0,0,0.333,17,16,1
Bases Occupied,"2 out, ---",25,90.0,84,4.0,17,2,0,4,0,0,6,20,3.33,0.202,0.256,0.369,0.625,31.0,0.0,0.0,0,0,0,0,0.217,78,84,11
Bases Occupied,"2 out, 1--",21,32.0,31,4.0,10,1,0,2,3,0,1,5,5.0,0.323,0.344,0.548,0.892,17.0,0.0,0.0,0,0,0,1,0.333,153,143,7
Bases Occupied,"2 out, -2-",17,25.0,22,5.0,5,1,0,1,0,0,3,5,1.67,0.227,0.32,0.409,0.729,9.0,0.0,0.0,0,0,0,0,0.25,110,97,3
Bases Occupied,"2 out, --3",7,6.0,5,3.0,2,1,0,0,0,0,1,1,1.0,0.4,0.5,0.6,1.1,3.0,0.0,0.0,0,0,0,0,0.5,218,218,1
Bases Occupied,"2 out, 12-",10,14.0,14,7.0,5,2,0,0,0,0,0,5,,0.357,0.357,0.5,0.857,7.0,0.0,0.0,0,0,0,0,0.556,145,144,3
Bases Occupied,"2 out, 1-3",7,5.0,5,3.0,2,0,0,0,0,1,0,1,,0.4,0.4,0.4,0.8,2.0,0.0,0.0,0,0,0,0,0.5,134,120,2
Bases Occupied,"2 out, -23",6,7.0,6,5.0,3,0,0,0,0,0,1,1,1.0,0.5,0.571,0.5,1.071,3.0,0.0,0.0,0,0,0,0,0.6,216,195,3
Bases Occupied,"2 out, 123",5,5.0,5,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Clutch Stats,"2 outs, RISP",24,62.0,57,23.0,17,4,0,1,0,1,5,14,2.8,0.298,0.355,0.421,0.776,24.0,0.0,0.0,0,0,0,0,0.381,124,116,12
Clutch Stats,Late & Close,5,10.0,9,0.0,2,0,0,0,0,0,0,1,,0.222,0.3,0.222,0.522,2.0,0.0,1.0,0,0,0,0,0.25,56,57,2
Clutch Stats,Tie Game,22,169.0,148,19.0,38,9,0,6,4,0,14,36,2.57,0.257,0.329,0.439,0.769,65.0,2.0,3.0,2,2,0,1,0.296,120,115,23
Clutch Stats,Within 1 R,24,314.0,280,39.0,63,13,0,13,8,1,24,67,2.79,0.225,0.298,0.411,0.709,115.0,5.0,6.0,2,2,0,3,0.248,103,97,37
Clutch Stats,Within 2 R,24,411.0,370,51.0,89,21,1,14,13,2,29,94,3.24,0.241,0.308,0.416,0.724,154.0,7.0,8.0,2,2,0,4,0.284,108,102,53
Clutch Stats,Within 3 R,24,491.0,445,60.0,113,26,1,17,15,2,33,110,3.33,0.254,0.316,0.432,0.747,192.0,9.0,8.0,2,2,0,4,0.3,114,109,69
Clutch Stats,Within 4 R,25,546.0,497,61.0,121,26,1,17,15,2,36,121,3.36,0.244,0.304,0.402,0.706,200.0,9.0,8.0,2,2,0,4,0.288,103,98,77
Clutch Stats,Margin > 4 R,5,30.0,27,2.0,4,1,0,1,0,0,3,6,2.0,0.148,0.233,0.296,0.53,8.0,1.0,0.0,0,0,0,0,0.15,52,48,2
Clutch Stats,Ahead,14,203.0,184,14.0,39,6,1,5,7,1,16,46,2.88,0.212,0.286,0.337,0.623,62.0,4.0,3.0,0,0,0,2,0.256,80,82,27
Clutch Stats,Behind,15,204.0,192,30.0,48,12,0,7,4,1,9,45,5.0,0.25,0.291,0.422,0.713,81.0,4.0,2.0,0,0,0,1,0.293,103,92,29
Leverage,High Lvrge,20,72.0,64,22.0,18,4,0,1,6,1,3,17,5.67,0.281,0.314,0.391,0.705,25.0,3.0,1.0,2,2,0,0,0.354,103,97,13
Leverage,Medium Lvrge,25,268.0,239,30.0,59,12,1,9,7,1,23,58,2.52,0.247,0.328,0.418,0.747,100.0,5.0,6.0,0,0,0,3,0.291,115,108,37
Leverage,Low Lvrge,25,236.0,221,11.0,48,11,0,8,2,0,13,52,4.0,0.217,0.264,0.376,0.639,83.0,2.0,1.0,0,0,0,1,0.248,83,80,29
Times Facing Opponent in Game,"1st PA in G, as SP",25,224.0,198,30.0,47,10,1,9,,,20,60,3.0,0.237,0.317,0.434,0.751,86.0,2.0,4.0,0,2,0,2,0.29,115,114,27
Times Facing Opponent in Game,"2nd PA in G, as SP",25,225.0,209,23.0,52,12,0,7,,,12,42,3.5,0.249,0.293,0.407,0.7,85.0,5.0,1.0,2,0,0,1,0.281,100,92,33
Times Facing Opponent in Game,"3rd PA in G, as SP",24,125.0,115,8.0,25,5,0,2,,,7,24,3.43,0.217,0.28,0.313,0.593,36.0,3.0,3.0,0,0,0,1,0.258,72,57,18
Times Facing Opponent in Game,"4th+ PA in G, as SP",1,1.0,1,0.0,0,0,0,0,,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Pitch Count,Pitch 1-25,25,144.0,129,22.0,36,7,1,7,,,10,36,3.6,0.279,0.347,0.512,0.859,66.0,1.0,4.0,0,1,0,0,0.333,145,142,21
Pitch Count,Pitch 26-50,25,150.0,134,21.0,33,10,0,5,,,15,30,2.0,0.246,0.32,0.433,0.753,58.0,4.0,0.0,0,1,0,2,0.28,116,110,18
Pitch Count,Pitch 51-75,25,165.0,156,13.0,37,7,0,6,,,6,37,6.17,0.237,0.265,0.397,0.663,62.0,2.0,0.0,2,0,0,1,0.274,88,79,24
Pitch Count,Pitch 76-100,23,110.0,98,4.0,16,3,0,0,,,8,22,2.75,0.163,0.255,0.194,0.448,19.0,3.0,4.0,0,0,0,1,0.211,34,28,13
Pitch Count,Pitch 101+,4,6.0,6,1.0,2,0,0,0,,,0,2,,0.333,0.333,0.333,0.667,2.0,0.0,0.0,0,0,0,0,0.5,95,112,2
Days of Rest,"4 Days,GS",8,196.0,178,13.0,35,10,0,5,3,0,13,46,3.54,0.197,0.262,0.337,0.599,60.0,2.0,3.0,0,1,0,0,0.234,72,66,20
Days of Rest,"5 Days,GS",15,335.0,303,51.0,75,14,1,12,11,2,25,69,2.76,0.248,0.314,0.419,0.734,127.0,7.0,5.0,1,1,0,4,0.283,110,104,48
Days of Rest,"6+ Days,GS",2,45.0,43,5.0,15,3,0,1,1,0,1,12,12.0,0.349,0.364,0.488,0.852,21.0,1.0,0.0,1,0,0,0,0.467,144,131,11
Hit Location,To Infield,25,173.0,171,1.0,11,0,0,0,0,0,0,0,,0.064,0.064,0.064,0.129,11.0,10.0,0.0,2,0,0,4,0.064,-63,57,11
Hit Location,To Outfield,25,228.0,226,60.0,114,27,1,18,0,0,0,0,,0.504,0.5,0.872,1.372,197.0,0.0,0.0,0,2,0,0,0.457,286,92,68
Hit Location,Ball In Play,25,383.0,379,34.0,107,27,1,0,0,0,0,0,,0.282,0.281,0.359,0.64,136.0,10.0,0.0,2,2,0,4,0.281,84,93,79
Hit Location,Not in Play,25,193.0,145,27.0,18,0,0,18,3,0,39,127,3.26,0.124,0.339,0.497,0.835,72.0,0.0,8.0,0,0,0,0,,138,101,0
Hit Location,Fair Terr,25,384.0,380,61.0,125,27,1,18,0,0,0,0,,0.329,0.327,0.547,0.875,208.0,10.0,0.0,2,2,0,4,0.294,147,98,79
Hit Location,Foul Terr,13,17.0,17,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,21,52.0,52,12.0,19,5,0,4,0,0,0,0,,0.365,0.365,0.692,1.058,36.0,1.0,0.0,0,0,0,0,0.313,196,81,10
Hit Location,Up Mdle-RHB,25,118.0,117,17.0,36,3,0,4,0,0,0,0,,0.308,0.305,0.436,0.741,51.0,5.0,0.0,0,1,0,2,0.281,112,99,29
Hit Location,Opp Fld-RHB,14,21.0,21,2.0,5,1,0,0,0,0,0,0,,0.238,0.238,0.286,0.524,6.0,0.0,0.0,0,0,0,0,0.238,51,55,4
Hit Location,Pulled-LHB,24,66.0,65,9.0,25,8,1,5,0,0,0,0,,0.385,0.385,0.769,1.154,50.0,2.0,0.0,1,0,0,1,0.333,222,130,11
Hit Location,Up Mdle-LHB,25,107.0,105,16.0,30,6,0,4,0,0,0,0,,0.286,0.283,0.457,0.74,48.0,2.0,0.0,1,1,0,1,0.255,109,82,20
Hit Location,Opp Fld-LHB,20,34.0,34,5.0,10,4,0,1,0,0,0,0,,0.294,0.294,0.5,0.794,17.0,0.0,0.0,0,0,0,0,0.273,124,109,5
Hit Location,Unknown Loc,3,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
