Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,117,105,432,387,57,102,15,4,2,24,16,3,37,67,0.264,0.334,0.339,0.673,131,4,4,1,0,0,5,0.315,100,92,81
Season Totals,Last 7 days,6,6,22,21,3,7,1,1,0,1,1,0,1,2,0.333,0.364,0.476,0.84,10,0,0,0,0,0,0,0.368,149,145,5
Season Totals,Last 14 days,13,13,45,43,4,8,1,1,0,1,1,0,2,5,0.186,0.222,0.256,0.478,11,0,0,0,0,0,0,0.211,42,36,6
Season Totals,Last 28 days,25,22,86,80,12,20,1,2,0,4,2,0,5,11,0.25,0.302,0.313,0.615,25,1,1,0,0,0,2,0.29,83,72,17
Season Totals,Last 365 days,148,133,557,502,70,130,20,5,2,32,18,3,47,90,0.259,0.327,0.331,0.658,166,4,4,1,0,0,5,0.312,96,,103
Platoon Splits,vs RHP,112,,362,324,49,86,12,4,1,19,15,3,32,54,0.265,0.337,0.336,0.673,109,3,3,1,0,0,3,0.316,100,92,69
Platoon Splits,vs LHP,46,,70,63,8,16,3,0,1,5,1,0,5,13,0.254,0.319,0.349,0.668,22,1,1,0,0,0,2,0.306,99,88,12
Platoon Splits,vs RHP as LHB,112,,362,324,,86,12,4,1,19,0,0,32,54,0.265,0.337,0.336,0.673,109,3,3,1,0,0,3,0.316,100,86,69
Platoon Splits,vs LHP as LHB,46,,70,63,,16,3,0,1,5,0,0,5,13,0.254,0.319,0.349,0.668,22,1,1,0,0,0,2,0.306,99,101,12
Platoon Splits,vs RH Starter,93,91,366,328,46,86,11,3,1,21,11,2,31,55,0.262,0.332,0.323,0.655,106,3,3,1,0,0,2,0.313,94,87,71
Platoon Splits,vs LH Starter,24,14,66,59,11,16,4,1,1,3,5,1,6,12,0.271,0.349,0.424,0.772,25,1,1,0,0,0,3,0.326,129,117,10
Home or Away,Home,57,51,206,189,25,52,9,3,2,14,7,0,15,34,0.275,0.332,0.386,0.718,73,2,1,0,0,0,1,0.327,113,100,38
Home or Away,Away,60,54,226,198,32,50,6,1,0,10,9,3,22,33,0.253,0.336,0.293,0.629,58,2,3,1,0,0,4,0.303,87,83,43
First or Second Half,1st Half,87,78,326,291,43,80,13,2,2,20,14,2,30,55,0.275,0.349,0.354,0.703,103,3,3,0,0,0,3,0.333,109,101,63
First or Second Half,2nd Half,30,27,106,96,14,22,2,2,0,4,2,1,7,12,0.229,0.289,0.292,0.58,28,1,1,1,0,0,2,0.262,72,63,18
Months,April/March,27,25,111,99,15,26,3,1,0,5,4,2,11,25,0.263,0.342,0.313,0.655,31,1,1,0,0,0,3,0.351,95,90,22
Months,May,24,22,89,78,14,21,4,0,2,8,3,0,10,15,0.269,0.36,0.397,0.757,31,1,1,0,0,0,0,0.312,125,120,15
Months,June,25,21,84,77,8,21,3,0,0,4,4,0,4,11,0.273,0.317,0.312,0.629,24,1,1,0,0,0,0,0.318,87,78,18
Months,July,21,19,78,68,9,18,4,1,0,3,3,1,8,8,0.265,0.342,0.353,0.695,24,1,0,1,0,0,0,0.3,107,93,13
Months,August,20,18,70,65,11,16,1,2,0,4,2,0,4,8,0.246,0.3,0.323,0.623,21,0,1,0,0,0,2,0.281,85,75,13
Game Outcome for Team,in Wins,66,62,257,230,46,70,10,3,2,21,6,2,22,37,0.304,0.37,0.4,0.77,92,2,2,1,0,0,4,0.356,129,88,55
Game Outcome for Team,in Losses,51,43,175,157,11,32,5,1,0,3,10,1,15,30,0.204,0.282,0.248,0.53,39,2,2,0,0,0,1,0.252,58,82,26
