Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Game Outcome for Pitcher,in No Dec.,10,140.0,129,17.0,33,6,0,5,1,0,9,35,3.89,0.256,0.307,0.419,0.726,54.0,4.0,1.0,0,1,0,2,0.311,90,107,22
Game Outcome for Pitcher,in Sv Situ,1,22.0,17,6.0,9,2,1,0,1,0,4,1,0.25,0.529,0.591,0.765,1.356,13.0,1.0,0.0,0,1,0,0,0.529,257,308,6
Game Outcome for Pitcher,in non-Sv,5,39.0,36,7.0,10,4,0,0,1,0,2,2,1.0,0.278,0.308,0.389,0.697,14.0,1.0,0.0,0,1,0,2,0.286,84,96,6
Pitching Role,as Starter,13,260.0,236,31.0,62,12,1,7,0,0,15,54,3.6,0.263,0.313,0.411,0.724,97.0,10.0,4.0,1,4,0,2,0.307,90,100,42
Pitching Role,as Reliever,6,61.0,53,13.0,19,6,1,0,2,0,6,3,0.5,0.359,0.41,0.509,0.919,27.0,2.0,0.0,0,2,0,2,0.365,143,163,12
Run Support,0-2 Runs Scored,2,49.0,41,9.0,14,1,0,2,0,0,3,3,1.0,0.342,0.396,0.512,0.908,21.0,0.0,2.0,1,2,0,0,0.316,139,144,11
Run Support,3-5 Runs Scored,5,96.0,87,16.0,22,6,1,3,0,0,6,24,4.0,0.253,0.302,0.448,0.75,39.0,4.0,1.0,0,2,0,2,0.307,96,109,12
Run Support,6+ Runs Scored,6,115.0,108,6.0,26,5,0,2,0,0,6,27,4.5,0.241,0.287,0.343,0.63,37.0,6.0,1.0,0,0,0,0,0.304,67,78,19
Batting Order Positions,Batting 1st,18,41.0,41,5.0,12,3,0,0,0,0,0,8,,0.293,0.293,0.366,0.659,15.0,1.0,0.0,0,0,0,1,0.364,74,80,9
Batting Order Positions,Batting 2nd,17,37.0,32,5.0,10,2,0,2,0,0,2,9,4.5,0.313,0.378,0.563,0.941,18.0,0.0,2.0,0,1,0,0,0.364,145,145,6
Batting Order Positions,Batting 3rd,17,34.0,31,3.0,5,0,0,2,0,0,2,3,1.5,0.161,0.206,0.355,0.561,11.0,4.0,0.0,0,1,0,0,0.111,45,41,3
Batting Order Positions,Batting 4th,16,33.0,30,8.0,12,2,0,2,0,0,2,2,1.0,0.4,0.424,0.667,1.091,20.0,1.0,0.0,0,1,0,0,0.37,184,192,8
Batting Order Positions,Batting 5th,18,34.0,31,1.0,10,1,0,0,0,0,3,3,1.0,0.323,0.382,0.355,0.737,11.0,1.0,0.0,0,0,0,0,0.357,98,109,9
Batting Order Positions,Batting 6th,19,36.0,34,4.0,9,3,1,0,0,0,2,7,3.5,0.265,0.306,0.412,0.717,14.0,2.0,0.0,0,0,0,0,0.333,89,109,5
