Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,93,73,302,280,44,71,17,1,8,27,32,4,21,78,0.254,0.308,0.407,0.715,114,1,1,0,0,0,2,0.325,100,100,45
Season Totals,Last 7 days,4,4,14,13,2,3,0,0,1,1,1,0,1,4,0.231,0.286,0.462,0.747,6,0,0,0,0,0,0,0.25,106,116,2
Season Totals,Last 14 days,11,11,39,35,6,8,1,0,2,4,4,0,4,9,0.229,0.308,0.429,0.736,15,0,0,0,0,0,0,0.25,105,107,5
Season Totals,Last 28 days,20,19,72,67,9,15,5,0,3,10,7,0,5,18,0.224,0.278,0.433,0.711,29,0,0,0,0,0,1,0.261,97,93,7
Season Totals,Last 365 days,95,74,307,284,44,71,17,1,8,27,32,4,22,78,0.25,0.306,0.401,0.708,114,1,1,0,0,0,2,0.318,98,,45
Platoon Splits,vs RHP,87,,254,234,34,61,16,1,7,26,23,4,19,61,0.261,0.319,0.427,0.746,100,1,1,0,0,0,2,0.325,109,109,37
Platoon Splits,vs LHP,31,,48,46,10,10,1,0,1,1,9,0,2,17,0.217,0.25,0.304,0.554,14,0,0,0,0,0,0,0.321,56,55,8
Platoon Splits,vs RHP as LHB,87,,254,234,,61,16,1,7,26,0,0,19,61,0.261,0.319,0.427,0.746,100,1,1,0,0,0,2,0.325,109,103,37
Platoon Splits,vs LHP as LHB,31,,48,46,,10,1,0,1,1,0,0,2,17,0.217,0.25,0.304,0.554,14,0,0,0,0,0,0,0.321,56,66,8
Platoon Splits,vs RH Starter,70,64,252,233,38,62,15,1,6,23,28,4,18,57,0.266,0.321,0.416,0.738,97,1,1,0,0,0,2,0.329,106,107,40
Platoon Splits,vs LH Starter,23,9,50,47,6,9,2,0,2,4,4,0,3,21,0.192,0.24,0.362,0.602,17,0,0,0,0,0,0,0.292,67,67,5
Home or Away,Home,50,42,167,157,21,36,8,0,2,14,14,3,10,43,0.229,0.275,0.319,0.594,50,1,0,0,0,0,1,0.304,67,65,26
Home or Away,Away,43,31,135,123,23,35,9,1,6,13,18,1,11,35,0.285,0.348,0.52,0.868,64,0,1,0,0,0,1,0.354,141,145,19
First or Second Half,1st Half,67,51,213,197,34,54,11,1,5,17,23,3,15,55,0.274,0.329,0.416,0.745,82,1,1,0,0,0,1,0.358,109,110,37
