Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,84,67,269,245,25,62,8,0,8,32,8,0,15,32,0.253,0.294,0.384,0.678,94,4,1,4,4,1,2,0.258,100,90,46
Season Totals,Last 7 days,4,3,14,14,2,5,1,0,0,0,0,0,0,1,0.357,0.357,0.429,0.786,6,0,0,0,0,0,1,0.385,133,127,4
Season Totals,Last 14 days,7,6,25,23,4,8,1,0,0,2,0,0,1,3,0.348,0.4,0.391,0.791,9,0,1,0,0,0,1,0.4,138,123,7
Season Totals,Last 28 days,13,12,46,44,8,18,4,0,2,5,2,0,1,6,0.409,0.435,0.636,1.071,28,0,1,0,0,0,1,0.444,214,190,12
Season Totals,Last 365 days,107,78,324,296,29,80,14,0,8,39,8,0,17,42,0.27,0.307,0.399,0.706,118,5,1,5,5,1,2,0.287,108,,58
Platoon Splits,vs RHP,68,,158,150,9,36,5,0,2,11,3,0,5,21,0.24,0.268,0.313,0.581,47,2,1,1,1,0,2,0.266,73,64,29
Platoon Splits,vs LHP,56,,111,95,16,26,3,0,6,21,5,0,10,11,0.274,0.333,0.495,0.828,47,2,0,3,3,1,0,0.247,142,129,17
Platoon Splits,vs RHP as RHB,68,,158,150,,36,5,0,2,11,0,0,5,21,0.24,0.268,0.313,0.581,47,2,1,1,1,0,2,0.266,73,69,29
Platoon Splits,vs LHP as RHB,56,,111,95,,26,3,0,6,21,0,0,10,11,0.274,0.333,0.495,0.828,47,2,0,3,3,1,0,0.247,142,123,17
Platoon Splits,vs RH Starter,50,34,146,136,14,35,4,0,3,18,2,0,5,17,0.257,0.283,0.353,0.636,48,1,1,1,3,0,2,0.269,88,79,28
Platoon Splits,vs LH Starter,34,33,123,109,11,27,4,0,5,14,6,0,10,15,0.248,0.308,0.422,0.73,46,3,0,3,1,1,0,0.244,115,103,18
Home or Away,Home,48,39,149,135,15,37,5,0,5,18,6,0,8,20,0.274,0.315,0.422,0.737,57,2,1,3,2,1,1,0.286,117,103,27
