Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
By Umpire,Edwin Moscoso,1,4.0,3,2.0,3,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0,0,0,0,1.0,514,500,3
By Umpire,Erich Bacchus,1,24.0,23,1.0,4,0,0,1,1,1,1,5,5.0,0.174,0.208,0.304,0.513,7.0,1.0,0.0,0,0,0,0,0.177,56,45,3
By Umpire,James Hoye,1,27.0,25,1.0,5,0,0,0,0,0,2,5,2.5,0.2,0.259,0.2,0.459,5.0,1.0,0.0,0,0,0,0,0.25,42,32,5
By Umpire,John Tumpane,1,3.0,3,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
By Umpire,Jordan Baker,1,19.0,15,6.0,6,1,0,1,0,1,3,1,0.33,0.4,0.526,0.667,1.193,10.0,0.0,1.0,0,0,0,0,0.385,265,218,4
By Umpire,Junior Valentine,1,6.0,6,0.0,3,0,0,0,1,0,0,0,,0.5,0.5,0.5,1.0,3.0,0.0,0.0,0,0,0,0,0.5,207,184,3
By Umpire,Manny Gonzalez,1,21.0,19,5.0,5,2,0,0,0,0,2,2,1.0,0.263,0.333,0.368,0.702,7.0,0.0,0.0,0,0,0,0,0.294,115,105,3
By Umpire,Paul Clemons,1,14.0,14,2.0,5,0,0,0,0,0,0,4,,0.357,0.357,0.357,0.714,5.0,1.0,0.0,0,0,0,0,0.5,119,97,5
By Umpire,Roberto Ortiz,2,46.0,39,2.0,6,0,0,0,2,1,7,8,1.14,0.154,0.283,0.154,0.436,6.0,2.0,0.0,0,0,0,0,0.194,36,31,6
By Umpire,Ryan Blakney,1,23.0,21,1.0,3,2,0,0,3,0,2,3,1.5,0.143,0.217,0.238,0.456,5.0,0.0,0.0,0,0,0,0,0.167,40,38,1
By Umpire,Sean Barber,2,29.0,24,2.0,5,1,0,1,2,0,4,6,1.5,0.208,0.345,0.375,0.72,9.0,1.0,1.0,0,0,0,0,0.235,121,102,3
By Umpire,Tom Hanahan,1,26.0,24,2.0,4,0,0,1,2,1,2,5,2.5,0.167,0.231,0.292,0.523,7.0,1.0,0.0,0,0,0,0,0.167,60,46,3
By Umpire,Tony Randazzo,1,15.0,14,3.0,5,1,0,0,1,0,1,0,0.0,0.357,0.4,0.429,0.829,6.0,1.0,0.0,0,0,0,1,0.357,154,148,4
By Umpire,Vic Carapazza,2,19.0,18,0.0,3,0,0,0,2,0,1,6,6.0,0.167,0.211,0.167,0.377,3.0,1.0,0.0,0,0,0,0,0.25,17,13,3
