Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,125,125,531,469,80,145,24,0,37,94,0,0,55,132,0.309,0.382,0.597,0.979,280,18,3,0,4,2,1,0.355,100,171,84
Season Totals,Last 7 days,6,6,26,21,7,10,1,0,2,4,0,0,5,6,0.476,0.577,0.81,1.386,17,1,0,0,0,1,0,0.615,187,297,7
Season Totals,Last 14 days,13,13,58,51,11,21,4,0,5,8,0,0,7,16,0.412,0.483,0.784,1.267,40,2,0,0,0,1,1,0.533,158,246,12
Season Totals,Last 28 days,26,26,114,102,19,31,4,0,9,15,0,0,10,34,0.304,0.368,0.608,0.976,62,7,1,0,1,1,1,0.367,98,162,18
Season Totals,Last 365 days,162,162,692,613,108,194,37,1,53,134,0,0,70,164,0.317,0.389,0.64,1.028,392,19,5,0,4,2,1,0.353,109,,103
Platoon Splits,vs RHP,121,,406,362,62,110,16,0,32,71,0,0,37,97,0.304,0.37,0.613,0.983,222,16,3,0,4,2,1,0.329,99,172,62
Platoon Splits,vs LHP,50,,125,107,18,35,8,0,5,23,0,0,18,35,0.327,0.424,0.542,0.966,58,2,0,0,0,0,0,0.448,102,169,22
Platoon Splits,vs RHP as RHB,121,,406,362,,110,16,0,32,71,0,0,37,97,0.304,0.37,0.613,0.983,222,16,3,0,4,2,1,0.329,99,180,62
Platoon Splits,vs LHP as RHB,50,,125,107,,35,8,0,5,23,0,0,18,35,0.327,0.424,0.542,0.966,58,2,0,0,0,0,0,0.448,102,163,22
Platoon Splits,vs RH Starter,89,89,374,333,58,101,15,0,29,67,0,0,35,88,0.303,0.369,0.61,0.979,203,17,2,0,4,2,1,0.327,99,171,57
Platoon Splits,vs LH Starter,36,36,157,136,22,44,9,0,8,27,0,0,20,44,0.324,0.414,0.566,0.98,77,1,1,0,0,0,0,0.429,103,173,27
Home or Away,Home,59,59,246,214,37,67,14,0,18,52,0,0,28,61,0.313,0.394,0.631,1.025,135,9,2,0,2,1,1,0.358,109,180,35
Home or Away,Away,66,66,285,255,43,78,10,0,19,42,0,0,27,71,0.306,0.372,0.569,0.941,145,9,1,0,2,1,0,0.353,93,165,49
First or Second Half,1st Half,95,95,401,353,58,107,20,0,26,77,0,0,43,94,0.303,0.379,0.581,0.96,205,10,2,0,3,1,0,0.343,97,168,61
First or Second Half,2nd Half,30,30,130,116,22,38,4,0,11,17,0,0,12,38,0.328,0.392,0.647,1.039,75,8,1,0,1,1,1,0.397,111,182,23
Months,April/March,28,28,120,107,20,35,6,0,9,31,0,0,13,22,0.327,0.4,0.636,1.036,68,2,0,0,0,1,0,0.342,111,193,20
Months,May,27,27,112,96,11,28,5,0,7,18,0,0,13,31,0.292,0.375,0.563,0.938,54,2,1,0,2,0,0,0.35,93,167,16
Months,June,27,27,115,100,17,28,7,0,5,18,0,0,14,27,0.28,0.374,0.5,0.874,50,3,1,0,0,0,0,0.338,82,142,16
Months,July,25,25,106,96,19,29,2,0,10,17,0,0,8,31,0.302,0.359,0.635,0.994,61,6,1,0,1,0,0,0.339,100,165,17
Months,August,18,18,78,70,13,25,4,0,6,10,0,0,7,21,0.357,0.41,0.671,1.082,47,5,0,0,1,1,1,0.432,120,194,15
Game Outcome for Team,in Wins,67,67,292,253,50,77,15,0,20,62,0,0,34,78,0.304,0.384,0.601,0.984,152,8,1,0,4,1,0,0.359,101,134,42
Game Outcome for Team,in Losses,58,58,239,216,30,68,9,0,17,32,0,0,21,54,0.315,0.381,0.593,0.973,128,10,2,0,0,1,1,0.352,99,228,42
Starter or Substitute,as Starter,125,125,531,469,80,145,24,0,37,94,0,0,55,132,0.309,0.382,0.597,0.979,280,18,3,0,4,2,1,0.355,100,171,84
Defensive Positions,as DH,125,,531,469,80,145,24,0,37,94,0,0,55,132,0.309,0.382,0.597,0.979,280,18,3,0,4,2,1,0.355,100,158,84
Leading Off Inning,Leadoff Inn.,91,,132,113,,39,7,0,8,8,,,18,30,0.345,0.439,0.62,1.059,70,0,1,0,0,1,0,0.413,119,201,24
Batting Order Positions,Batting 3rd,73,73,313,275,44,77,15,0,18,42,0,0,32,85,0.28,0.358,0.531,0.889,146,13,3,0,3,1,1,0.337,83,125,44
Batting Order Positions,Batting 4th,2,2,8,6,1,4,0,0,0,0,0,0,2,1,0.667,0.75,0.667,1.417,4,0,0,0,0,0,0,0.8,208,296,4
Batting Order Positions,Batting 5th,50,50,210,188,35,64,9,0,19,52,0,0,21,46,0.34,0.405,0.692,1.096,130,5,0,0,1,1,0,0.363,122,198,36
Swung or Took First Pitch of PA,Swung at 1st Pitch,99,,168,155,,49,8,0,15,38,,,12,39,0.316,0.363,0.658,1.021,102,6,0,0,1,0,1,0.333,105,184,26
Swung or Took First Pitch of PA,Took 1st Pitch,125,,363,314,,96,16,0,22,56,,,43,93,0.306,0.391,0.567,0.958,178,12,3,0,3,2,0,0.366,97,165,58
Count/Balls-Strikes,First Pitch,40,,48,47,17,24,5,0,8,16,0,0,0,0,0.511,0.521,1.128,1.649,53,2,1,0,0,0,0,0.41,225,254,11
Count/Balls-Strikes,1-0 Count,27,,30,30,10,12,2,0,4,8,0,0,0,0,0.4,0.4,0.867,1.267,26,0,0,0,0,0,0,0.308,150,169,6
Count/Balls-Strikes,2-0 Count,18,,19,18,3,9,3,0,3,10,0,0,0,0,0.5,0.474,1.167,1.64,21,1,0,0,1,0,0,0.375,220,226,3
Count/Balls-Strikes,3-0 Count,9,,9,0,,0,0,0,0,0,0,0,9,0,,1.0,,,0,0,0,0,0,2,0,,,,0
Count/Balls-Strikes,0-1 Count,29,,31,29,8,9,2,0,3,9,0,0,0,0,0.31,0.29,0.69,0.98,20,1,0,0,2,0,0,0.214,92,123,4
Count/Balls-Strikes,1-1 Count,35,,38,36,11,17,1,0,5,11,0,0,0,0,0.472,0.474,0.917,1.39,33,3,1,0,1,0,0,0.375,178,221,11
Count/Balls-Strikes,2-1 Count,25,,26,26,9,13,1,0,4,7,0,0,0,0,0.5,0.5,1.0,1.5,26,1,0,0,0,0,0,0.409,198,217,8
Count/Balls-Strikes,3-1 Count,18,,18,9,2,5,1,0,1,1,0,0,9,0,0.556,0.778,1.0,1.778,9,0,0,0,0,0,0,0.5,271,168,3
Count/Balls-Strikes,0-2 Count,32,,36,36,3,7,1,0,1,6,0,0,0,17,0.194,0.194,0.306,0.5,11,1,0,0,0,0,0,0.333,2,159,5
Count/Balls-Strikes,1-2 Count,59,,69,69,5,13,0,0,2,6,0,0,0,38,0.188,0.188,0.275,0.464,19,1,0,0,0,0,0,0.379,-5,123,11
Count/Balls-Strikes,2-2 Count,81,,106,105,9,18,3,0,4,12,0,0,0,48,0.171,0.179,0.314,0.494,33,5,1,0,0,0,1,0.264,-1,116,11
Count/Balls-Strikes,Full Count,71,,101,64,3,18,5,0,2,8,0,0,37,29,0.281,0.545,0.453,0.998,29,3,0,0,0,0,0,0.485,119,156,11
Count/Balls-Strikes,After 1-0,112,,229,192,,65,11,0,14,30,,,35,53,0.339,0.441,0.615,1.056,118,6,1,0,1,2,0,0.405,119,161,40
Count/Balls-Strikes,After 2-0,58,,75,56,,18,5,0,5,12,,,18,13,0.321,0.48,0.679,1.159,38,4,0,0,1,2,0,0.333,139,143,8
Count/Balls-Strikes,After 3-0,16,,17,5,,2,0,0,0,0,,,12,1,0.4,0.824,0.4,1.224,2,1,0,0,0,2,0,0.5,183,90,2
Count/Balls-Strikes,After 0-1,113,,254,230,,56,8,0,15,48,,,20,79,0.244,0.303,0.474,0.777,109,10,1,0,3,0,1,0.295,59,154,33
Count/Balls-Strikes,After 1-1,112,,244,211,,64,8,0,15,38,,,30,76,0.303,0.393,0.555,0.948,117,8,2,0,1,0,0,0.405,96,184,41
Count/Balls-Strikes,After 2-1,84,,128,101,,31,5,0,7,16,,,26,31,0.307,0.453,0.564,1.018,57,6,1,0,0,0,0,0.381,113,158,19
Count/Balls-Strikes,After 3-1,34,,39,23,,6,1,0,1,1,,,16,8,0.261,0.564,0.435,0.999,10,1,0,0,0,0,0,0.357,121,95,4
Count/Balls-Strikes,After 0-2,72,,103,96,,18,2,0,2,11,,,7,43,0.188,0.243,0.271,0.514,26,3,0,0,0,0,1,0.314,9,129,14
Count/Balls-Strikes,After 1-2,104,,184,167,,34,5,0,6,18,,,17,83,0.204,0.277,0.341,0.619,57,3,0,0,0,0,1,0.359,30,148,23
Count/Balls-Strikes,After 2-2,108,,186,155,,35,8,0,6,20,,,30,69,0.226,0.355,0.394,0.748,61,7,1,0,0,0,1,0.363,59,157,21
Count/Balls-Strikes,Zero Balls,83,,115,112,28,40,8,0,12,31,0,0,0,17,0.357,0.357,0.75,1.107,84,4,1,0,2,0,0,0.329,119,198,20
Count/Balls-Strikes,Zero Strikes,83,,106,95,30,45,10,0,15,34,0,0,9,0,0.474,0.519,1.053,1.572,100,3,1,0,1,2,0,0.37,212,218,20
Count/Balls-Strikes,Three Balls,88,,128,73,5,23,6,0,3,9,0,0,55,29,0.315,0.609,0.521,1.13,38,3,0,0,0,2,0,0.488,147,145,14
Count/Balls-Strikes,Two Strikes,121,,312,274,20,56,9,0,9,32,0,0,37,132,0.204,0.301,0.336,0.637,92,10,1,0,0,0,1,0.353,35,149,38
Count/Balls-Strikes,Batter Ahead,111,,203,147,27,57,12,0,14,34,0,0,55,29,0.388,0.552,0.755,1.307,111,5,0,0,1,2,0,0.41,171,172,31
Count/Balls-Strikes,Even Count,105,,192,188,37,59,9,0,17,39,0,0,0,48,0.314,0.323,0.633,0.956,119,10,3,0,1,0,1,0.339,91,168,33
Count/Balls-Strikes,Pitcher Ahead,94,,136,134,16,29,3,0,6,21,0,0,0,55,0.216,0.213,0.373,0.586,50,3,0,0,2,0,0,0.307,18,122,20
Number of Outs in Inning,0 outs,107,,196,172,20,56,13,0,10,27,0,0,22,49,0.326,0.403,0.576,0.979,99,10,1,0,1,1,0,0.404,102,170,33
Number of Outs in Inning,1 out,93,,153,135,28,44,2,0,10,25,0,0,15,35,0.326,0.386,0.563,0.949,76,8,0,0,3,1,0,0.366,95,162,32
Number of Outs in Inning,2 outs,99,,182,162,32,45,9,0,17,42,0,0,18,48,0.278,0.357,0.648,1.005,105,0,2,0,0,0,1,0.289,102,182,19
