Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Count/Balls-Strikes,Full Count,16,54.0,38,8.0,11,3,0,3,,,15,12,0.8,0.29,0.491,0.605,1.096,23.0,1.0,0.0,0,0,0,0,0.348,157,190,5
Count/Balls-Strikes,After 1-0,18,148.0,125,21.0,34,8,0,5,,,21,21,1.0,0.272,0.374,0.456,0.83,57.0,3.0,0.0,0,1,1,0,0.29,95,106,21
Count/Balls-Strikes,After 2-0,17,52.0,37,1.0,11,2,0,0,,,15,5,0.33,0.297,0.5,0.351,0.851,13.0,0.0,0.0,0,0,1,0,0.344,107,77,9
Count/Balls-Strikes,After 3-0,12,19.0,8,0.0,2,0,0,0,,,11,0,0.0,0.25,0.684,0.25,0.934,2.0,0.0,0.0,0,0,1,0,0.25,136,42,2
Count/Balls-Strikes,After 0-1,18,192.0,176,29.0,58,16,2,4,,,14,42,3.0,0.33,0.38,0.511,0.892,90.0,4.0,1.0,0,1,0,0,0.412,107,194,36
Count/Balls-Strikes,After 1-1,18,142.0,123,27.0,42,10,0,7,,,16,30,1.88,0.342,0.418,0.594,1.012,73.0,4.0,1.0,0,1,0,0,0.402,135,202,25
Count/Balls-Strikes,After 2-1,18,75.0,59,7.0,17,4,0,3,,,16,16,1.0,0.288,0.44,0.509,0.949,30.0,2.0,0.0,0,0,0,0,0.35,123,141,10
Count/Balls-Strikes,After 3-1,16,25.0,12,0.0,2,0,0,0,,,13,0,0.0,0.167,0.6,0.167,0.767,2.0,0.0,0.0,0,0,0,0,0.167,96,41,2
Count/Balls-Strikes,After 0-2,18,73.0,69,5.0,14,6,0,0,,,4,28,7.0,0.203,0.247,0.29,0.537,20.0,2.0,0.0,0,0,0,0,0.342,26,139,8
Count/Balls-Strikes,After 1-2,18,107.0,98,12.0,23,7,0,2,,,8,37,4.63,0.235,0.293,0.367,0.66,36.0,2.0,0.0,0,0,0,0,0.356,54,165,14
Count/Balls-Strikes,After 2-2,18,93.0,78,11.0,23,8,0,3,,,14,29,2.07,0.295,0.402,0.513,0.915,40.0,1.0,0.0,0,0,0,0,0.435,114,214,12
Count/Balls-Strikes,Zero Balls,18,129.0,128,25.0,41,13,2,2,,,0,10,,0.32,0.318,0.5,0.818,64.0,4.0,0.0,0,1,0,0,0.333,88,127,24
Count/Balls-Strikes,Zero Strikes,18,112.0,104,14.0,35,10,0,2,,,8,0,0.0,0.337,0.384,0.49,0.874,51.0,1.0,0.0,0,0,1,0,0.324,104,85,23
Count/Balls-Strikes,Three Balls,18,80.0,44,8.0,14,3,0,3,,,35,12,0.34,0.318,0.62,0.591,1.211,26.0,1.0,0.0,0,0,1,0,0.379,189,165,8
Count/Balls-Strikes,Two Strikes,18,175.0,159,19.0,35,11,0,4,,,15,63,4.2,0.22,0.287,0.365,0.652,58.0,5.0,0.0,0,0,0,0,0.337,52,154,20
Count/Balls-Strikes,Batter Ahead,18,140.0,104,15.0,34,7,0,5,,,35,12,0.34,0.327,0.496,0.539,1.035,56.0,2.0,0.0,0,0,1,0,0.333,144,116,22
Count/Balls-Strikes,Even Count,18,146.0,144,23.0,50,16,0,3,,,0,17,,0.347,0.349,0.521,0.87,75.0,1.0,1.0,0,1,0,0,0.376,101,152,31
Count/Balls-Strikes,Pitcher Ahead,18,118.0,117,21.0,29,8,2,2,,,0,34,,0.248,0.246,0.402,0.648,47.0,5.0,0.0,0,1,0,0,0.329,49,147,17
Leading Off Inning,First Batter,18,18.0,17,0.0,5,1,0,0,,,1,4,4.0,0.294,0.333,0.353,0.686,6.0,0.0,0.0,0,0,0,0,0.385,62,100,4
Leading Off Inning,Leadoff Inn.,18,93.0,84,4.0,27,8,0,4,,,9,13,1.44,0.321,0.387,0.56,0.947,47.0,0.0,0.0,0,0,0,0,0.343,119,169,15
Opposition Defensive Position,vs. Non-P,18,404.0,365,60.0,113,31,2,10,9,4,35,63,1.8,0.31,0.37,0.488,0.857,178.0,8.0,1.0,0,2,1,0,0.35,100,140,70
Number of Outs in Inning,0 outs,18,137.0,127,13.0,37,10,1,6,1,1,10,20,2.0,0.291,0.343,0.528,0.871,67.0,3.0,0.0,0,0,0,0,0.307,101,139,20
Number of Outs in Inning,1 out,18,148.0,129,33.0,48,11,1,3,3,2,15,24,1.6,0.372,0.435,0.543,0.978,70.0,5.0,1.0,0,2,1,0,0.433,129,173,33
Number of Outs in Inning,2 outs,18,119.0,109,14.0,28,10,0,1,5,1,10,19,1.9,0.257,0.319,0.376,0.695,41.0,0.0,0.0,0,0,0,0,0.303,63,99,17
Bases Occupied,RISP,18,110.0,97,43.0,32,9,1,2,8,0,10,19,1.9,0.33,0.385,0.505,0.891,49.0,1.0,0.0,0,2,1,0,0.385,108,138,20
Bases Occupied,---,18,207.0,186,5.0,58,15,0,5,0,0,20,33,1.65,0.312,0.382,0.473,0.855,88.0,0.0,1.0,0,0,0,0,0.358,100,149,38
Bases Occupied,Men On,18,197.0,179,55.0,55,16,2,5,9,4,15,30,2.0,0.307,0.357,0.503,0.86,90.0,8.0,0.0,0,2,1,0,0.343,100,129,32
Bases Occupied,1--,18,87.0,82,12.0,23,7,1,3,1,4,5,11,2.2,0.281,0.322,0.5,0.822,41.0,7.0,0.0,0,0,0,0,0.294,90,119,12
Bases Occupied,-2-,16,45.0,39,7.0,10,5,0,0,7,0,6,10,1.67,0.256,0.356,0.385,0.74,15.0,0.0,0.0,0,0,1,0,0.345,75,103,5
Bases Occupied,--3,9,17.0,14,6.0,5,1,0,0,0,0,2,2,1.0,0.357,0.412,0.429,0.84,6.0,0.0,0.0,0,1,0,0,0.385,99,120,4
Bases Occupied,12-,13,23.0,22,4.0,6,1,0,0,0,0,1,3,3.0,0.273,0.304,0.318,0.623,7.0,1.0,0.0,0,0,0,0,0.316,47,76,5
Bases Occupied,1-3,9,10.0,9,8.0,4,2,0,0,1,0,0,1,,0.444,0.4,0.667,1.067,6.0,0.0,0.0,0,1,0,0,0.444,145,158,2
Bases Occupied,-23,7,7.0,6,7.0,3,0,0,1,0,0,1,1,1.0,0.5,0.571,1.0,1.571,6.0,0.0,0.0,0,0,0,0,0.5,259,285,2
Bases Occupied,123,4,8.0,7,11.0,4,0,1,1,0,0,0,2,,0.571,0.571,1.286,1.857,9.0,0.0,0.0,0,0,0,0,0.75,318,388,2
Bases Occupied,"on 1st,",18,79.0,74,25.0,24,6,2,3,0,0,3,10,3.33,0.324,0.346,0.581,0.927,43.0,8.0,0.0,0,1,0,0,0.339,113,141,13
Bases Occupied,"on 3rd,",12,28.0,23,27.0,12,2,1,2,0,0,2,4,2.0,0.522,0.519,0.957,1.475,22.0,0.0,0.0,0,2,0,0,0.526,236,239,7
Bases Occupied,"on 3rd, 2 out",11,14.0,13,4.0,4,1,0,0,0,0,1,2,2.0,0.308,0.357,0.385,0.742,5.0,0.0,0.0,0,0,0,0,0.364,75,108,3
Bases Occupied,"0 out, ---",18,99.0,90,4.0,29,8,0,4,0,0,9,13,1.44,0.322,0.384,0.544,0.928,49.0,0.0,0.0,0,0,0,0,0.343,115,164,17
Bases Occupied,"0 out, 1--",13,20.0,19,4.0,4,1,1,1,0,1,1,3,3.0,0.211,0.25,0.526,0.776,10.0,3.0,0.0,0,0,0,0,0.2,75,96,1
